OBJECTID,AAT_z,Pct_Canopy,Pct_Impervious,Pct_GreenSpace,Distance_from_water_m,Elevation_m,POINT_X,POINT_Y
10832,87.77,1.94,88.66,1.87,99.27,26.99,339373.32,268554.00
2809,89.43,3.60,80.95,1.87,300.27,7.15,350396.95,276132.74
33816,89.00,17.45,66.53,1.87,464.75,21.00,348920.57,261073.68
46779,88.00,0.00,97.99,1.88,140.89,11.93,353054.43,276624.86
54881,88.80,11.29,98.68,1.88,833.69,16.25,352562.30,260483.13
38918,86.00,1.91,94.70,1.89,7.83,4.20,351381.20,270719.35
10602,89.25,17.41,87.20,1.89,359.91,25.48,339373.32,264026.44
116,89.00,8.26,83.93,1.89,1316.28,22.00,350101.67,265010.69
17425,89.00,34.71,77.80,1.90,1133.83,20.36,350692.22,265109.12
2508,88.00,34.08,74.30,1.93,579.55,26.13,355318.21,270424.08
16762,91.00,10.00,93.25,1.94,0.00,2.58,347936.32,271802.03
11129,88.00,14.30,100.00,1.95,114.23,15.48,349511.12,279676.05
6731,88.00,38.87,38.15,1.98,561.84,37.48,354727.65,271408.33
24803,87.00,7.61,84.89,1.99,496.64,34.98,354727.65,270916.20
10289,86.00,15.00,86.75,2.00,96.84,4.28,360141.04,271211.48
18585,88.00,23.97,53.60,2.00,0.00,11.78,352857.57,280266.60
14571,89.00,22.97,79.43,2.01,347.23,20.28,354629.23,279577.62
16439,87.00,38.08,60.75,2.02,348.48,51.02,353546.55,272097.30
4072,89.00,15.49,88.63,2.04,1022.71,24.80,345967.81,264715.42
43793,89.00,28.28,91.47,2.05,254.43,26.43,346558.36,279774.47
24616,90.99,1.67,88.03,2.06,733.39,22.20,345770.96,263337.46
25145,87.00,58.51,81.94,2.07,266.39,34.75,341341.83,275050.06
25872,87.00,8.24,86.25,2.08,243.68,27.53,337700.09,270030.38
32404,87.00,6.98,93.17,2.11,467.81,4.30,350987.50,269242.97
33891,87.00,47.01,70.87,2.11,509.03,35.24,354727.65,271014.63
11014,88.00,57.08,68.92,2.12,158.56,20.99,353644.98,270620.93
9631,88.00,63.88,85.13,2.12,368.44,32.78,354629.23,270227.23
13780,87.90,36.16,51.11,2.13,102.62,27.00,339078.05,268750.85
54014,88.00,3.92,69.56,2.13,0.00,11.94,348330.02,280365.02
39596,87.00,26.37,95.19,2.14,658.06,30.25,355219.78,271113.05
22283,87.00,47.28,52.57,2.14,1192.82,37.71,356499.31,273278.41
15237,89.00,19.75,88.73,2.16,201.71,24.43,354530.80,269341.40
12569,87.00,13.76,78.37,2.17,854.42,33.31,356105.61,271211.48
20564,88.00,9.14,97.19,2.18,73.48,3.06,352267.02,270620.93
35578,85.00,0.72,8.66,2.18,0.00,0.04,361125.29,274065.81
51186,88.05,6.18,52.33,2.19,0.00,14.04,352562.30,277609.12
8653,88.00,9.09,93.55,2.20,68.37,13.89,349904.82,278691.79
17224,87.00,78.98,75.51,2.22,829.87,32.92,356105.61,271014.63
29500,87.00,65.47,57.99,2.22,394.78,51.85,353743.40,271900.45
11499,88.09,34.71,90.31,2.27,534.04,18.15,353054.43,258022.50
55180,85.01,26.40,73.25,2.27,94.23,12.01,350692.22,253002.82
53917,86.00,23.96,85.85,2.27,927.56,32.43,357385.13,280561.87
52740,88.00,2.31,97.36,2.28,254.74,20.64,354333.95,279183.92
3080,88.14,27.46,84.00,2.29,334.62,21.66,347050.49,274262.66
37193,87.12,0.08,77.71,2.30,484.38,34.43,354727.65,270817.78
46904,88.00,2.90,68.63,2.31,162.68,9.02,349707.97,276723.29
51523,89.00,92.89,31.18,2.32,0.00,17.20,346952.06,258514.63
45153,89.65,0.93,79.71,2.34,54.70,16.43,352759.15,275345.34
3148,88.00,2.57,98.69,2.34,569.49,19.27,343113.48,265404.39
9445,84.00,90.84,25.15,2.35,794.79,29.70,358270.96,280758.72
53112,88.00,15.12,61.61,2.36,162.36,11.28,352365.45,278298.09
44108,88.00,20.51,86.33,2.36,278.15,22.24,354137.10,278494.94
19107,89.00,18.81,35.47,2.41,35.39,13.59,341735.53,267766.60
36287,88.00,17.44,56.72,2.44,90.20,24.06,346164.66,274557.94
9597,88.12,33.99,0.00,2.45,0.00,15.10,337897.97,271802.92
23597,85.00,0.00,1.25,2.45,0.00,0.00,361223.72,272687.86
5170,89.92,24.35,63.64,2.45,811.28,17.03,350396.95,268258.72
6101,87.00,23.85,94.20,2.45,21.66,3.00,358172.54,268947.70
57683,87.00,26.24,43.36,2.47,78.51,24.19,347247.34,282825.65
30561,89.00,14.51,94.02,2.48,509.27,20.04,349609.54,269636.67
16258,89.00,32.40,44.40,2.50,759.46,20.90,352365.45,263337.46
37490,86.80,72.66,21.48,2.51,16.58,4.66,359648.91,270620.93
11773,86.00,96.47,33.06,2.52,167.87,46.41,339570.17,276428.01
33544,90.00,0.00,98.16,2.52,4.71,1.72,353251.28,269341.40
25982,88.00,0.92,54.60,2.54,79.14,3.37,357877.26,267766.60
47355,89.00,44.61,84.80,2.55,257.33,20.68,349806.39,280069.75
15658,87.00,38.95,41.70,2.55,29.76,23.46,347148.48,283415.72
10454,88.25,12.87,72.86,2.58,196.72,25.01,337896.94,263731.16
47853,86.00,67.50,68.22,2.59,651.18,31.94,357385.13,277116.99
34218,86.00,0.00,99.72,2.60,75.71,36.46,340751.28,275640.61
495,88.00,19.83,76.59,2.61,743.06,42.88,354826.08,272294.16
13666,87.00,0.00,0.00,2.63,0.00,0.00,355318.21,264223.29
41499,85.00,26.70,74.36,2.64,124.45,47.20,339373.32,276231.16
81,84.93,80.04,58.87,2.66,81.21,14.15,360633.17,272687.86
46986,86.40,59.58,71.31,2.66,738.95,45.62,356007.18,279183.92
18411,85.00,100.00,0.00,2.66,396.38,48.95,337995.37,274459.51
30483,87.00,0.01,76.25,2.67,414.54,38.20,354432.38,270916.20
52267,87.00,0.00,89.03,2.68,89.22,14.19,346853.64,280955.57
46400,85.00,87.54,29.01,2.69,120.24,22.88,358959.94,278101.24
21931,87.00,73.66,83.73,2.69,598.86,43.96,356302.46,280660.30
384,87.00,20.82,42.73,2.70,407.13,60.46,337306.39,266093.37
37672,88.00,10.57,100.00,2.72,735.34,18.00,352956.00,258809.90
40074,88.00,28.62,43.32,2.73,213.58,27.50,353841.83,270620.93
40997,88.00,72.52,73.51,2.73,34.63,20.01,344885.13,273967.38
50541,85.06,23.43,53.38,2.75,620.14,27.87,358763.09,280168.17
43182,89.00,24.80,99.32,2.78,115.84,15.97,345475.69,259695.73
16519,89.00,0.00,91.25,2.78,148.22,26.72,338487.50,265305.97
11444,88.00,30.82,81.98,2.79,0.00,2.67,353054.43,270522.50
37263,87.94,0.00,100.00,2.79,680.48,21.66,347936.32,276034.31
25965,88.00,47.47,86.54,2.79,218.10,10.87,357581.98,268554.00
12122,85.00,9.26,4.23,2.80,0.00,0.06,361026.87,274361.08
26706,86.99,5.39,93.88,2.81,263.55,15.60,353448.13,276920.14
15064,89.00,100.00,13.81,2.82,0.00,7.41,342129.23,267963.45
7347,88.00,1.63,78.51,2.83,63.07,5.62,351971.75,271802.03
47711,86.00,87.94,35.91,2.83,173.22,37.56,340357.57,276329.59
46787,86.00,15.01,72.39,2.83,163.52,25.81,359058.36,277313.84
32351,88.00,45.66,89.75,2.84,450.69,30.64,354826.08,270424.08
2642,88.00,3.79,87.07,2.85,1101.58,19.43,350692.22,265798.09
45678,88.00,7.61,78.54,2.85,251.52,22.48,354826.08,280266.60
28454,87.00,61.68,34.74,2.87,247.16,25.54,346656.79,282235.10
26756,88.00,81.13,0.00,2.87,0.00,16.40,339078.05,269242.97
34159,87.00,20.50,95.92,2.88,218.59,14.26,357778.84,269833.53
18345,88.70,0.50,88.27,2.89,383.07,27.00,339471.75,264912.27
34934,89.52,45.11,71.37,2.89,362.86,24.08,345574.11,268061.87
15153,87.00,41.07,67.76,2.91,901.39,40.51,355613.48,272097.30
49822,89.71,2.67,0.00,2.92,0.00,12.00,347050.49,259794.15
139,89.00,0.13,100.00,2.94,166.35,3.02,354432.38,263829.59
32889,88.49,19.53,87.65,2.94,311.33,22.12,353940.25,278199.67
47350,88.00,93.71,27.16,2.95,10.94,19.87,348428.44,281152.42
9895,87.93,39.15,87.14,2.96,863.26,28.99,357286.71,272491.01
11660,88.55,9.99,92.43,2.96,336.89,13.80,351578.05,258219.35
31350,84.00,2.12,0.00,2.96,0.00,36.63,339865.45,275246.91
41344,88.00,81.70,82.48,2.97,594.64,48.26,354333.95,272294.16
12301,88.95,10.20,0.00,2.97,0.00,8.98,341932.38,267963.45
42225,88.00,19.92,84.21,2.98,569.67,17.23,353152.85,258120.93
50274,88.00,3.72,95.29,3.00,245.36,12.95,349511.12,276526.44
26610,85.93,38.03,76.97,3.00,407.03,55.05,337798.52,275050.06
41829,85.87,25.70,61.86,3.01,237.49,23.92,358763.09,278691.79
27261,88.23,30.40,87.54,3.06,858.17,24.10,346853.64,266979.19
49430,88.00,31.93,74.80,3.06,298.54,11.35,349707.97,276231.16
33093,88.38,39.76,58.32,3.07,78.77,1.00,353152.85,268947.70
48412,87.22,0.01,97.38,3.08,168.41,12.75,353152.85,276526.44
41494,88.00,59.56,60.69,3.10,273.80,15.41,346853.64,274065.81
43640,88.00,71.10,22.24,3.11,7.65,16.57,348428.44,280561.87
7247,87.00,0.03,95.89,3.12,524.02,33.12,354826.08,270916.20
10476,87.00,46.82,99.62,3.13,818.80,36.86,355416.63,271900.45
57937,86.05,30.12,68.38,3.14,108.66,15.98,353743.40,256250.85
32907,87.00,0.26,86.36,3.14,682.11,28.53,355416.63,270916.20
15711,84.00,42.51,65.32,3.15,154.55,17.55,360141.04,271998.88
33259,88.00,31.91,35.07,3.15,0.00,14.74,348133.17,280758.72
42291,85.05,47.09,69.46,3.19,120.94,23.44,358959.94,278002.82
31699,84.00,0.00,0.00,3.20,0.00,36.46,339963.87,275148.49
18107,87.00,48.32,58.66,3.21,481.52,36.58,354629.23,271014.63
26626,87.00,8.15,71.47,3.25,707.88,27.41,355515.06,270916.20
49280,83.86,70.92,0.90,3.25,221.19,25.55,360436.32,278691.79
37448,88.00,30.47,79.81,3.27,486.88,27.68,355022.93,270325.65
55372,89.00,30.58,49.88,3.27,588.75,6.05,357286.71,257136.67
19054,86.31,19.61,77.08,3.29,443.46,56.89,337700.09,275542.19
5530,89.00,4.79,100.00,3.31,447.18,20.00,346755.21,262648.49
19568,89.94,0.72,79.46,3.32,956.96,24.00,345574.11,264715.42
15955,87.03,24.45,83.70,3.32,558.72,28.10,355121.35,270620.93
59319,86.00,7.91,50.60,3.34,74.95,11.15,350495.37,252510.69
40901,86.00,43.45,72.14,3.35,318.93,50.43,338585.92,273475.26
39847,89.00,3.39,100.00,3.36,222.86,8.77,347542.61,272491.01
16103,85.00,44.30,79.18,3.37,59.09,16.60,360337.89,274951.64
14345,89.00,0.00,100.00,3.37,246.21,24.00,355022.93,280561.87
53937,89.00,4.01,100.00,3.39,227.78,26.07,355121.35,280955.57
31427,87.00,9.66,13.93,3.40,72.71,15.40,338487.50,270424.08
56818,89.00,29.45,99.46,3.40,245.46,27.44,355219.78,281152.42
2459,90.00,0.00,2.84,3.41,0.00,0.06,353448.13,269341.40
36172,88.00,3.12,81.20,3.42,554.56,21.99,355613.48,269833.53
27109,90.00,8.17,93.28,3.43,1040.84,24.31,345770.96,264420.14
8172,85.00,18.36,18.51,3.45,360.17,71.59,337047.97,265612.44
19316,86.00,40.31,40.92,3.46,332.71,25.75,359353.64,274656.36
20743,88.01,23.49,78.86,3.48,286.18,31.62,354432.38,270030.38
55035,88.00,0.00,99.67,3.48,27.98,16.98,345574.11,281644.55
52952,86.00,40.88,38.14,3.49,353.10,34.59,346066.24,282924.08
57031,89.00,24.21,0.00,3.49,0.00,12.00,345672.54,258613.05
39857,88.00,23.71,91.57,3.49,750.32,40.56,354924.50,272195.73
9874,87.05,15.39,78.44,3.51,711.71,26.63,356105.61,270030.38
4304,86.41,6.10,86.10,3.52,863.36,33.42,356696.16,276723.29
11843,87.00,6.82,79.06,3.55,578.78,30.16,355022.93,270916.20
26136,89.00,2.76,100.00,3.56,79.74,13.73,352956.00,275935.89
34597,87.00,87.23,0.00,3.56,0.00,11.58,339767.02,268849.27
20716,87.00,11.19,89.98,3.58,511.75,32.80,354826.08,270817.78
33925,88.29,3.42,99.94,3.58,272.29,22.53,354924.50,280266.60
15421,88.00,23.31,89.93,3.59,806.77,41.90,355022.93,272392.58
36974,87.00,0.83,98.28,3.59,3.84,5.27,359156.79,270325.65
55540,87.00,0.00,0.00,3.60,2.01,20.65,347444.19,283120.93
52799,85.22,7.05,78.22,3.62,108.22,16.62,352168.60,256546.12
1523,88.00,28.19,84.84,3.62,677.39,25.01,357483.56,271900.45
27201,87.00,79.03,73.30,3.62,749.53,28.80,355908.76,270522.50
48237,87.42,0.05,93.35,3.62,158.33,12.96,353152.85,276428.01
12084,87.91,19.77,100.00,3.63,744.06,29.41,355711.91,270817.78
42237,86.00,53.81,52.70,3.63,174.68,29.20,358959.94,276821.71
3290,88.00,13.89,60.66,3.65,192.31,11.67,352365.45,278396.52
2255,91.26,0.00,99.23,3.65,179.61,22.21,342326.08,268849.27
34045,88.00,4.28,100.00,3.67,299.17,21.14,354826.08,280069.75
3406,88.00,11.33,80.43,3.69,713.41,43.33,354727.65,272294.16
7971,89.00,3.88,98.71,3.69,174.92,16.00,344885.13,259302.03
2552,88.00,15.98,63.33,3.70,495.37,21.68,355515.06,269636.67
917,87.00,11.06,83.65,3.71,679.03,30.46,356302.46,270227.23
40952,86.00,18.56,58.54,3.71,38.33,12.74,350513.72,252136.30
17008,87.96,19.08,78.50,3.71,680.26,25.19,356105.61,269833.53
20474,88.00,30.34,79.47,3.73,112.33,22.51,346263.09,274557.94
35479,87.00,7.92,77.19,3.73,589.44,28.98,355121.35,270817.78
46300,88.00,64.17,62.78,3.73,0.00,10.44,349018.99,279479.19
56412,89.00,28.50,46.38,3.73,99.17,15.85,347641.04,260384.71
56274,89.00,0.00,99.81,3.75,260.36,23.78,355022.93,280463.45
22428,89.22,0.00,95.49,3.75,963.65,24.68,345770.96,264813.84
33029,90.54,17.08,52.59,3.76,0.00,1.80,348133.17,271802.03
24141,87.00,54.34,62.22,3.77,0.00,12.33,347148.91,281349.27
49786,85.82,23.95,78.36,3.78,14.84,13.13,350987.50,251920.14
2984,88.00,98.20,78.52,3.78,337.72,32.81,354629.23,270030.38
27420,89.00,40.18,81.27,3.80,203.92,25.34,354235.53,269833.53
15028,87.02,6.16,67.01,3.81,454.01,38.09,354530.80,271014.63
28955,88.85,20.08,81.24,3.81,695.77,44.37,341637.10,272491.01
36952,87.00,3.89,98.24,3.83,559.77,23.00,349314.27,273672.11
27941,88.00,58.52,71.56,3.86,425.44,27.63,355022.93,269931.95
40244,88.00,67.24,23.16,3.87,0.00,22.99,343310.33,274656.36
29159,87.10,83.74,82.25,3.90,421.87,53.07,353841.83,271900.45
12503,87.69,3.75,74.84,3.92,457.00,36.69,354629.23,270817.78
28677,89.00,0.49,92.51,3.93,222.39,19.88,349806.39,279872.90
35377,88.00,5.50,91.95,3.94,488.52,7.48,351774.90,268554.00
2773,88.00,36.66,90.70,3.95,538.42,26.02,355219.78,270325.65
6903,87.00,7.62,83.10,3.96,442.05,38.08,354530.80,270916.20
46084,88.00,39.47,55.61,3.97,339.50,14.34,347050.49,273868.96
45202,89.00,23.71,79.69,3.97,162.33,24.77,353152.85,275443.76
19834,88.00,50.48,84.92,3.98,275.77,30.63,354333.95,270128.80
5546,88.53,0.00,100.00,3.98,28.85,2.00,355022.93,263731.16
28718,89.00,1.69,99.87,3.99,261.00,25.19,355121.35,280660.30
53363,89.00,21.51,68.64,4.00,257.09,19.00,347739.46,278987.07
13333,88.00,72.22,76.50,4.00,606.18,17.08,353251.28,258219.35
18009,89.00,0.00,77.94,4.00,31.49,12.26,341932.38,268554.00
48800,89.00,0.00,99.86,4.01,125.91,15.06,345278.83,259400.45
45300,86.19,0.00,68.57,4.02,242.07,34.64,340849.70,274557.94
30534,86.00,18.51,73.65,4.04,0.00,4.87,351479.62,270719.35
56741,90.00,88.63,0.00,4.07,0.00,14.06,346459.94,259498.88
37308,85.00,0.33,9.94,4.07,0.00,0.14,361026.87,272392.58
53283,87.00,0.81,72.48,4.07,355.76,53.64,345803.31,283666.88
18242,89.82,0.00,96.24,4.07,104.70,4.99,347936.32,272195.73
38227,86.00,7.35,63.34,4.09,79.28,14.91,354333.95,254479.19
10514,88.00,9.46,92.02,4.09,521.15,38.87,354629.23,271309.90
4919,89.29,38.41,48.33,4.10,1305.35,23.58,348526.87,265207.54
15680,87.00,4.89,79.22,4.10,467.02,28.62,337896.94,266487.07
33974,86.00,68.67,65.10,4.11,225.19,27.87,359452.06,275148.49
43940,88.97,0.00,94.27,4.11,0.00,21.58,345770.96,274262.66
57140,89.14,20.82,96.79,4.15,146.50,15.88,345475.69,259892.58
22382,89.00,0.00,100.00,4.16,117.71,2.26,354727.65,263632.74
30848,89.00,7.64,90.17,4.16,198.24,18.90,349707.97,279872.90
22271,88.00,27.01,63.14,4.17,476.98,25.55,355219.78,269931.95
46467,87.00,58.54,62.41,4.18,724.66,13.05,357188.28,257924.08
45625,88.00,24.94,94.55,4.21,278.57,22.02,354038.68,278396.52
36078,86.00,64.17,25.70,4.21,621.20,31.63,357483.56,277116.99
53654,88.00,28.16,59.45,4.22,222.27,11.87,352365.45,278494.94
21517,89.00,8.91,94.32,4.23,255.46,29.38,354432.38,269833.53
23182,88.00,0.00,0.00,4.23,0.00,0.00,358566.24,267274.47
47599,86.00,34.27,24.81,4.23,83.93,12.42,350495.37,254479.19
4560,90.00,28.26,65.03,4.25,1181.51,21.87,350495.37,263239.04
50679,84.00,98.59,27.65,4.25,98.66,11.86,353056.08,253202.40
48323,88.00,13.67,66.58,4.25,203.84,10.58,349609.54,276624.86
36479,89.00,0.00,100.00,4.25,269.14,28.73,355318.21,281546.12
27619,89.00,53.57,85.36,4.27,654.50,16.88,348133.17,275148.49
20915,89.00,42.44,95.48,4.27,490.43,26.79,347345.76,278298.09
23637,88.00,0.00,86.45,4.30,378.29,23.19,346459.94,272884.71
27310,89.00,0.00,100.00,4.36,234.74,23.14,354924.50,280463.45
21440,88.00,33.52,95.82,4.36,738.99,25.04,346361.51,266782.34
13601,88.00,42.68,61.27,4.38,513.35,11.58,343507.18,265601.24
35770,89.00,0.00,76.15,4.38,464.90,11.91,350495.37,258711.48
19900,89.54,8.06,99.71,4.39,456.62,20.49,346558.36,262648.49
29233,86.00,57.40,63.60,4.40,167.59,17.33,360141.04,273967.38
39756,87.00,44.72,66.63,4.41,144.88,37.58,340948.13,275837.46
46166,89.00,0.00,35.86,4.42,38.50,21.22,346066.24,274262.66
58235,89.12,5.73,99.41,4.43,0.00,14.11,345672.54,259006.75
44083,88.00,0.00,69.86,4.43,42.48,13.26,352759.15,277313.84
53386,87.00,96.07,0.00,4.43,108.86,8.77,349412.69,278790.22
6158,85.96,20.57,52.25,4.45,257.01,24.06,358763.09,278790.22
15646,89.27,73.61,95.72,4.47,342.20,22.63,347345.76,278888.64
23662,87.29,43.45,71.28,4.47,94.02,26.96,339570.17,268455.57
3829,87.00,20.26,75.51,4.48,648.92,51.51,336912.69,266782.34
31104,88.00,94.36,16.66,4.49,0.00,10.40,340849.70,269046.12
30192,87.00,43.07,0.00,4.50,0.00,10.41,340357.57,268849.27
59479,87.00,70.79,34.24,4.50,13.92,11.97,346459.94,257235.10
4343,86.00,80.06,0.00,4.51,151.66,45.36,336921.98,262954.10
22714,87.00,45.49,71.63,4.51,630.57,29.19,355219.78,270916.20
7774,86.00,0.02,70.90,4.52,340.98,33.00,340456.00,273967.38
18808,89.00,3.62,91.39,4.52,839.78,28.85,341440.25,264321.71
33627,88.25,27.66,72.73,4.53,311.95,32.62,354530.80,270030.38
25215,88.00,19.42,57.96,4.53,252.24,11.66,352365.45,278593.37
42745,86.00,85.07,45.35,4.54,167.41,29.98,359255.21,276231.16
12114,88.00,7.87,68.06,4.55,0.00,21.14,343507.18,273868.96
18440,88.00,7.61,94.09,4.55,90.01,27.00,338290.65,265207.54
19751,88.32,45.04,52.37,4.59,723.71,13.15,350692.22,268455.57
34110,88.00,8.85,93.74,4.60,650.70,25.43,355711.91,270227.23
2473,88.00,22.98,86.21,4.61,424.92,32.31,354727.65,270424.08
18674,88.00,0.00,88.86,4.62,676.95,41.96,354629.23,272195.73
33308,85.00,32.06,77.72,4.64,279.05,15.31,359845.76,273573.68
39780,87.00,16.71,85.38,4.66,834.67,38.34,355416.63,271998.88
16678,89.00,0.00,100.00,4.66,535.03,20.52,346853.64,262943.76
32385,89.00,24.41,48.90,4.68,0.00,1.68,352365.45,271605.18
44686,85.12,82.88,25.72,4.68,721.99,31.00,357188.28,276526.44
29638,86.00,67.58,61.28,4.68,414.67,34.95,340259.15,273672.11
3568,87.00,44.51,87.21,4.68,110.86,5.63,358074.11,269636.67
33612,88.00,47.92,84.40,4.69,301.54,31.63,354432.38,270128.80
50497,85.00,0.00,39.32,4.70,0.00,0.96,363057.89,257315.19
25023,89.00,0.17,95.75,4.72,92.54,9.71,350101.67,276821.71
1965,86.00,27.00,11.33,4.72,459.84,67.75,336923.59,266016.96
44958,89.00,7.61,86.54,4.73,79.74,12.69,352956.00,276034.31
17936,88.00,91.70,2.02,4.73,76.79,20.16,341440.25,268061.87
32748,88.00,0.04,92.16,4.74,110.86,22.06,350200.09,257136.67
13801,88.00,14.64,78.22,4.74,691.09,25.21,343408.76,265010.69
2747,88.42,52.92,76.64,4.74,612.14,43.11,341833.95,272687.86
13587,87.65,99.30,0.28,4.74,0.00,20.69,343900.88,281742.97
39153,87.00,48.32,63.89,4.76,841.72,33.68,356105.61,271113.05
34526,88.00,35.75,55.38,4.77,48.49,16.91,340948.13,269341.40
29540,88.00,7.39,83.83,4.78,479.40,21.06,355515.06,269538.25
38924,88.00,0.36,81.44,4.82,434.21,31.00,343507.18,276526.44
33520,88.96,16.04,93.93,4.82,448.05,11.70,351085.92,258711.48
57390,84.90,40.30,64.00,4.84,189.10,11.75,350692.22,254085.49
24965,88.00,6.32,53.84,4.84,282.22,11.57,352365.45,278691.79
8950,89.00,1.42,96.47,4.85,436.06,11.96,350495.37,258613.05
17696,88.00,61.21,77.84,4.86,247.92,11.77,357483.56,268554.00
21815,88.00,0.20,86.56,4.87,0.00,2.16,352463.87,270916.20
26759,88.00,36.95,84.75,4.87,605.32,26.23,355416.63,270424.08
53884,88.00,1.34,54.36,4.88,272.85,11.39,352365.45,278790.22
7532,87.00,7.34,97.38,4.88,107.14,4.84,359550.49,270916.20
3113,86.00,43.20,49.04,4.89,254.21,30.07,359156.79,275739.04
16442,87.00,23.01,60.25,4.89,121.19,26.44,339963.87,268160.30
22840,87.04,36.27,59.18,4.90,28.48,4.01,353448.13,270030.38
5125,87.96,62.78,85.76,4.90,816.42,61.06,355318.21,275345.34
43953,87.03,12.31,80.34,4.91,48.60,23.32,352660.72,273770.53
5004,90.78,0.89,99.42,4.91,0.00,4.01,344491.43,269439.82
32409,87.00,41.36,88.02,4.92,205.19,13.58,357778.84,269735.10
14233,87.52,35.82,65.58,4.93,373.09,39.28,354235.53,271014.63
53721,88.00,18.63,94.32,4.93,284.25,20.62,354432.38,279380.77
18517,88.00,30.79,74.74,4.96,464.75,23.45,355318.21,269735.10
17699,88.79,5.46,80.47,4.97,915.12,14.33,352463.87,260089.43
22004,88.23,66.08,0.69,4.98,0.00,9.23,341833.95,268258.72
29605,89.00,6.73,100.00,4.99,156.28,6.06,347641.04,272294.16
59497,90.00,88.17,0.00,5.00,0.00,13.68,346755.21,260089.43
25599,89.00,12.74,97.51,5.01,364.60,26.92,346164.66,279774.47
2287,89.00,70.71,71.46,5.01,230.92,27.91,354727.65,269242.97
49725,88.91,0.01,78.52,5.05,260.10,35.00,342424.50,277018.56
21499,87.00,3.26,85.13,5.05,282.48,16.86,353546.55,277313.84
46205,86.00,24.62,61.94,5.09,75.19,15.89,352759.15,256546.12
35524,87.00,61.88,83.28,5.09,1090.91,31.88,356991.43,273179.98
3605,88.00,32.69,76.34,5.09,415.03,28.99,354924.50,270030.38
33299,88.00,30.34,92.59,5.09,212.38,28.63,353743.40,270817.78
10512,88.33,70.28,74.85,5.12,627.18,11.26,356794.58,257038.25
35642,88.00,18.50,100.00,5.13,119.58,15.31,349904.82,278888.64
25812,88.00,36.52,84.39,5.14,321.84,33.93,354333.95,270424.08
53082,90.00,45.81,0.00,5.15,0.00,12.06,347148.91,260581.56
18531,84.60,78.79,71.34,5.15,291.90,15.00,359845.76,273475.26
17436,88.00,86.68,85.51,5.16,384.31,29.33,354924.50,269833.53
48983,86.00,38.06,69.28,5.17,924.40,29.77,357581.98,280660.30
3926,86.36,3.98,93.72,5.18,9.75,6.57,351676.47,271113.05
22483,88.00,59.29,64.45,5.18,651.96,37.87,354826.08,271802.03
1985,87.00,0.00,99.98,5.18,676.75,3.07,357581.98,257727.23
238,88.00,0.00,45.12,5.18,26.47,4.82,356204.03,267569.75
59092,84.60,24.95,57.95,5.18,96.35,16.74,352755.08,252414.14
2445,88.00,3.45,40.37,5.18,0.00,1.14,352956.00,270522.50
4702,88.00,45.58,72.22,5.19,69.13,9.59,354137.10,280463.45
48309,85.00,28.75,50.22,5.19,681.68,27.26,358467.81,280266.60
56800,89.00,0.00,89.85,5.21,531.49,12.27,352168.60,258613.05
54055,87.00,31.14,78.33,5.22,903.74,30.00,357385.13,281054.00
21471,89.01,7.65,85.69,5.22,306.11,24.98,345377.26,271998.88
2744,89.00,6.71,94.08,5.25,334.79,25.31,339373.32,263928.01
25358,86.00,21.78,66.54,5.28,339.97,51.34,338684.35,273475.26
40217,85.00,88.42,47.16,5.30,0.00,6.33,360534.74,275148.49
36619,86.81,12.75,0.00,5.31,0.00,19.00,344393.01,282038.25
40768,90.03,6.45,100.00,5.32,53.25,4.04,347837.89,271998.88
641,89.00,52.49,88.67,5.33,976.04,24.00,346755.21,265798.09
33285,88.00,53.53,54.98,5.33,488.94,53.51,354038.68,271998.88
31940,88.00,34.90,68.81,5.36,455.64,33.29,354727.65,270620.93
19718,88.00,57.70,81.85,5.37,471.52,27.78,355022.93,270227.23
14946,90.00,39.72,65.77,5.38,1198.82,23.75,347345.76,265109.12
19603,84.03,65.26,0.00,5.38,337.12,66.47,337050.33,264057.94
22813,89.00,59.29,39.90,5.41,834.55,30.31,341341.83,264420.14
17463,87.00,72.10,74.00,5.44,564.52,28.57,356597.73,269931.95
39375,85.00,22.29,35.86,5.48,530.77,31.67,357778.84,277018.56
24204,88.00,42.31,69.57,5.50,456.16,27.59,355022.93,270128.80
6161,88.00,30.35,67.71,5.50,506.47,23.38,355416.63,269833.53
