Observed_Temperature,Pct_Canopy,Mean_Elevation,Pct_Water,Pct_Green_Space,BEI_PC1,POINT_X,POINT_Y
89,0,0.813664596,0,0,0.192564747,352956.0003,270030.3758
88.47189708,0,0.807453416,0.24924002,0,0.036300875,353054.4256,270030.3758
88,0.044404762,0.782608696,0.964730733,0,0.007746548,353152.8506,270030.3758
88,0.494652657,0.788819876,0.394982776,0.153855039,0.02961405,353251.2759,270030.3758
87.83982558,0.98980755,0.788819876,0,0.178085495,0.00243276,353349.7009,270030.3758
87.04244335,0.362698904,0.795031056,0,0.048956009,0.102938725,353448.1262,270030.3758
87.53971706,0.046336292,0.801242236,0,0,0.122421977,353546.5516,270030.3758
88,0.810608317,0.795031056,0,0,0.107162168,353644.9766,270030.3758
88,0.584913706,0.807453416,0,0,0.052328255,353743.4019,270030.3758
88.00149462,0.376897329,0.801242236,0,0,0.076980718,353841.8269,270030.3758
88.8442564,0.204021875,0.813664596,0,0,0.079811543,353940.2522,270030.3758
89,0.409465921,0.807453416,0,0,0.109004802,354038.6776,270030.3758
89,0.045617739,0.838509317,0,0,0.119165856,354137.1026,270030.3758
88.88132574,0.374038054,0.826086957,0,0.07395251,0.074237556,354235.5279,270030.3758
88.16126026,0.165493497,0.832298137,0,0.075091477,0.113748781,354333.9529,270030.3758
88.01167562,0.234889575,0.838509317,0,0.034758793,0.115882487,354432.3782,270030.3758
88.25048705,0.276629933,0.832298137,0,0.045252344,0.113242794,354530.8035,270030.3758
88,0.982029758,0.844720497,0,0.037807075,0.077431174,354629.2285,270030.3758
88,0.620641185,0.838509317,0,0.058036603,0.080752254,354727.6539,270030.3758
88,0.409066681,0.788819876,0,0.069684062,0.075417361,354826.0789,270030.3758
88,0.326915092,0.801242236,0,0.050928139,0.083673276,354924.5042,270030.3758
88,0.378312996,0.795031056,0,0.091003341,0.07285303,355022.9295,270030.3758
88,0.900961989,0.813664596,0,0.1508354,0.045227388,355121.3545,270030.3758
88,0.480680136,0.807453416,0,0.060772934,0.078984742,355219.7799,270030.3758
88,0.52102728,0.819875776,0,0,0.110285963,355318.2052,270030.3758
88,0.148133702,0.801242236,0,0.284254583,0.079132936,355416.6302,270030.3758
88,0.45019078,0.795031056,0,0.058800518,0.050309604,355515.0555,270030.3758
88,0.447294254,0.813664596,0,0,0.067636801,355613.4805,270030.3758
88,0.274134074,0.807453416,0,0,0.074241258,355711.9058,270030.3758
88,0.674125951,0.826086957,0,0,0.063368695,355810.3312,270030.3758
88,0.300699143,0.832298137,0,0.108702454,0.066865968,355908.7562,270030.3758
87.87240547,0.724204631,0.819875776,0,0.294492376,0.010737025,356007.1815,270030.3758
87.05320486,0.153859335,0.813664596,0,0.035123652,0.028813787,356105.6065,270030.3758
87.01388445,0.401618311,0.826086957,0,0.002356246,0.080858091,356204.0318,270030.3758
87.36828933,0.644735557,0.832298137,0,0,0.080789792,356302.4572,270030.3758
87.70661854,0.124401698,0.819875776,0,0,0.071045506,356400.8822,270030.3758
87.26720153,0.353470753,0.838509317,0,0,0.076159064,356499.3075,270030.3758
87,0.42861271,0.826086957,0,0,0.077873976,356597.7325,270030.3758
87,0.134583181,0.832298137,0,0,0.065690148,356696.1578,270030.3758
87,0.580704598,0.838509317,0,0,0.068331508,356794.5831,270030.3758
87,0.081362938,0.826086957,0,0,0.078072084,356893.0081,270030.3758
87,0.316779837,0.832298137,0,0,0.072838149,356991.4335,270030.3758
87,0.530700579,0.782608696,0,0,0.078542673,357089.8588,270030.3758
87,0.148038042,0.788819876,0,0,0.089297706,357188.2838,270030.3758
87,0.196275952,0.795031056,0,0.128861165,0.077898149,357286.7091,270030.3758
87,0.292519406,0.801242236,0,0.149204471,0.074664065,357385.1341,270030.3758
87,0.372815019,0.795031056,0,0,0.093708833,357483.5595,270030.3758
87,0.158894091,0.813664596,0,0,0.080631274,357581.9848,270030.3758
87,0.083981377,0.807453416,0,0,0.079866678,357680.4098,270030.3758
87,0.064607342,0.819875776,0,0,0.071736171,357778.8351,270030.3758
87,0.125645926,0.801242236,0,0,0.092023156,357877.2601,270030.3758
87,0.025980688,0.813664596,0,0,0.084697573,357975.6854,270030.3758
87,0.139034172,0.807453416,0,0,0.072095894,358074.1108,270030.3758
87.58339521,0.735323067,0.819875776,0,0.291752361,0.036906748,358172.5358,270030.3758
87.91448093,0.042006527,0.813664596,0,1,0.000517784,358270.9611,270030.3758
87.05611597,0,0.807453416,0,0.999996667,0,358369.3861,270030.3758
87,0,0.826086957,0,1,0,358467.8114,270030.3758
87,0.104956983,0.782608696,0,1,0,358566.2367,270030.3758
87,0.048372526,0.776397516,0,0.999996667,0,358664.6617,270030.3758
87,0.094738899,0.788819876,0,0.968809767,0,358763.0871,270030.3758
86.98250314,0.836308064,0.795031056,0,0.570289531,0.000164861,358861.5121,270030.3758
86.4709539,0.777709124,0.788819876,0.0151863,0.392715028,0.010308743,358959.9374,270030.3758
86.00001072,0.573259414,0.801242236,0.183964074,0,0.01025985,359058.3627,270030.3758
86,0.000546216,0.795031056,0.983539873,0,7.81E-05,359156.7877,270030.3758
87,0,0.795031056,0.796626206,0,0,360436.3154,270030.3758
87,0,0.745341615,0,0,0.036735257,337404.8188,270128.8008
87,0,0.739130435,0,0,0.036735134,337503.2438,270128.8008
87,0,0.763975155,0,0,0.036735257,337601.6691,270128.8008
87,0.023099359,0.751552795,0,0.25850161,0.025347576,337700.0941,270128.8008
86.79327704,0.036435807,0.757763975,0,0.999996667,0.010116993,337798.5194,270128.8008
86.00210551,0,0.726708075,0,0.999996667,0,337896.9448,270128.8008
86,0,0.720496894,0,0.999993333,0,337995.3698,270128.8008
86,0,0.770186335,0,0.999996667,0,338093.7951,270128.8008
86.22694423,0.077682972,0.745341615,0,0.999993333,0,338192.2201,270128.8008
86.99248369,0.639582387,0.776397516,0,0.999996667,0,338290.6454,270128.8008
87,0.818770523,0.763975155,0,0.999996667,0,338389.0707,270128.8008
87,0.967431762,0.751552795,0,0.999993333,0,338487.4957,270128.8008
87,0.488196811,0.757763975,0,0.656267026,0.007048919,338585.9211,270128.8008
87.17795941,0.598597007,0.732919255,0,0,0.013719116,338684.3464,270128.8008
88.24380333,0.040894285,0.757763975,0,0,0.08824,338782.7714,270128.8008
89.76007985,0.128244412,0.757763975,0,0,0.05909071,338881.1967,270128.8008
90.99230317,0.134543459,0.757763975,0,0,0.060652757,338979.6217,270128.8008
91.23513733,0.652847669,0.757763975,0,0,0.047969708,339078.047,270128.8008
91.69333372,0.061117418,0.757763975,0,0,0.074649896,339176.4724,270128.8008
91.00058626,0.146153069,0.757763975,0,0,0.060202578,339274.8974,270128.8008
91,0.163040996,0.757763975,0,0,0.057553914,339373.3227,270128.8008
91,0.088691857,0.757763975,0,0,0.060853951,339471.7477,270128.8008
91,0.141762186,0.757763975,0,0,0.067642226,339570.173,270128.8008
90.99678291,0.111569719,0.757763975,0,0,0.066606875,339668.5984,270128.8008
90.66205145,0.225663699,0.757763975,0,0,0.060515702,339767.0234,270128.8008
90.32179191,0.499856985,0.763975155,0,0,0.037339068,339865.4487,270128.8008
90.01047994,0.467136657,0.763975155,0,0,0.049612923,339963.8737,270128.8008
90,0.080858798,0.751552795,0,0,0.034378625,340062.299,270128.8008
90,0.233049464,0.751552795,0,0,0.049341064,340160.7243,270128.8008
90,0.103345503,0.751552795,0,0,0.060069838,340259.1493,270128.8008
90,0.006239256,0.751552795,0,0,0.046555693,340357.5747,270128.8008
90.10851559,0.233106545,0.714285714,0,0,0.053424744,340455.9997,270128.8008
90.43443174,0.083209967,0.720496894,0,0,0.048485846,340554.425,270128.8008
90.670055,0.481384531,0.708074534,0,0,0.06874978,340652.8503,270128.8008
90.90432859,0.198597117,0.714285714,0,0,0.085769271,340751.2753,270128.8008
91.49418333,0.003707378,0.720496894,0,0,0.054339394,340849.7007,270128.8008
91.87134233,0.071985206,0.726708075,0,0,0.06820375,340948.126,270128.8008
91.033325,0.226270817,0.708074534,0,0,0.065051144,341046.551,270128.8008
90.1392726,0.069328623,0.714285714,0,0,0.077342977,341144.9763,270128.8008
90,0.01666009,0.720496894,0,0,0.095175847,341243.4013,270128.8008
89.79875725,0.365459303,0.701863354,0,0,0.049622169,341341.8266,270128.8008
89,0.073140101,0.708074534,0,0,0.059697811,341440.252,270128.8008
89,0.297755903,0.714285714,0,0,0.05848164,341538.677,270128.8008
89,0.238669493,0.720496894,0,0,0.08034354,341637.1023,270128.8008
89,0.455818628,0.726708075,0,0,0.037220526,341735.5273,270128.8008
88.84815824,0.616671841,0.708074534,0,0,0.073759337,341833.9526,270128.8008
88.67832388,0.351092512,0.714285714,0,0,0.034914989,341932.378,270128.8008
88,0.40760089,0.720496894,0,0,0.046881141,342030.803,270128.8008
88,0,0.726708075,0,0,0.071362996,342129.2283,270128.8008
88,0.631518538,0.726708075,0,0,0.052343241,342227.6533,270128.8008
88,0.554185611,0.701863354,0,0,0.063790303,342326.0786,270128.8008
88,0.520403837,0.708074534,0,0,0.068194274,342424.5039,270128.8008
88,0.389160419,0.714285714,0,0,0.062966389,342522.9289,270128.8008
88,0.174170817,0.720496894,0,0,0.084645026,342621.3543,270128.8008
88.25566583,0.404095507,0.720496894,0,0,0.08388651,342719.7796,270128.8008
89,0.115496566,0.726708075,0,0,0.082086943,342818.2046,270128.8008
89,0.360620886,0.708074534,0,0,0.084645568,342916.6299,270128.8008
89,0.399051321,0.714285714,0,0,0.067605259,343015.0549,270128.8008
89,0.385318886,0.714285714,0,0,0.070505027,343113.4803,270128.8008
89,0.228615664,0.720496894,0,0,0.062134954,343211.9056,270128.8008
89,0.071978623,0.726708075,0,0,0.08104645,343310.3306,270128.8008
89,0,0.708074534,0,0,0.060158527,343408.7559,270128.8008
89,3.48712E-06,0.708074534,0,0,0.067542318,343507.1809,270128.8008
89,0.050968189,0.714285714,0,0,0.077426262,343605.6062,270128.8008
89.02797645,0.074288498,0.720496894,0,0,0.086119475,343704.0316,270128.8008
89.9511267,0.057567725,0.726708075,0,0,0.084470939,343802.4566,270128.8008
90,0.092116112,0.708074534,0,0,0.073419703,343900.8819,270128.8008
90,0.296508446,0.714285714,0,0,0.072098454,343999.3069,270128.8008
90,0.37200604,0.720496894,0,0,0.073168713,344097.7322,270128.8008
90,0.119019084,0.726708075,0,0,0.072863804,344196.1575,270128.8008
90.55812073,0.091011475,0.708074534,0,0,0.072142555,344294.5825,270128.8008
91,0.076058632,0.714285714,0,0,0.082320001,344393.0079,270128.8008
91,0,0.720496894,0,0,0.054469664,344491.4329,270128.8008
91,0.069320203,0.726708075,0,0,0.034729961,344589.8582,270128.8008
91,0.104755593,0.732919255,0,0,0.034421933,344688.2835,270128.8008
91,0.107176769,0.732919255,0.072299477,0,0.071246436,344786.7085,270128.8008
91,0.23939643,0.732919255,0.987694936,0,0.011423502,344885.1339,270128.8008
90.17268609,0.090076676,0.708074534,0.27513703,0,0.090696595,344983.5592,270128.8008
90,0.02938392,0.708074534,0,0,0.110959421,345081.9842,270128.8008
90,0.108508668,0.714285714,0,0,0.090610776,345180.4095,270128.8008
90,0.153178874,0.714285714,0,0,0.032655386,345278.8345,270128.8008
90,0,0.720496894,0,0,0.087962834,345377.2598,270128.8008
90,0,0.720496894,0,0,0.10883629,345475.6852,270128.8008
90,0.076058632,0.720496894,0,0,0.071352673,345574.1102,270128.8008
90,0.062917325,0.720496894,0,0,0.04193047,345672.5355,270128.8008
90.52266796,0.265877522,0.726708075,0,0,0.100150856,345770.9605,270128.8008
90.84223988,0,0.726708075,0,0,0.103258968,345869.3858,270128.8008
90.85680124,0,0.732919255,0,0,0.083052539,345967.8112,270128.8008
90.99841722,0,0.732919255,0,0,0.103765008,346066.2362,270128.8008
90.8274368,0,0.708074534,0,0,0.091052582,346164.6615,270128.8008
90.85140667,0,0.714285714,0,0,0.042822716,346263.0865,270128.8008
90.99938148,0,0.714285714,0,0,0.03296904,346361.5118,270128.8008
90.8381884,0,0.720496894,0,0,0.036735257,346459.9371,270128.8008
90.29333793,0,0.726708075,0,0,0.036117766,346558.3621,270128.8008
90.00407931,0.012028277,0.732919255,0,0,0.027399971,346656.7875,270128.8008
90,0.124569792,0.708074534,0,0,0.022665313,346755.2125,270128.8008
90,0.184655154,0.708074534,0,0,0.016226574,346853.6378,270128.8008
90,0.175625718,0.714285714,0,0,0.015893288,346952.0631,270128.8008
90,0.198754819,0.720496894,0,0,0.014436539,347050.4881,270128.8008
90,0.006261592,0.726708075,0,0,0.012233222,347148.9135,270128.8008
90,0.048613421,0.732919255,0,0,0.009958198,347247.3388,270128.8008
90.20634205,0.076058632,0.708074534,0,0,0.057939593,347345.7638,270128.8008
90.82951567,0.071281731,0.714285714,0,0,0.063744639,347444.1891,270128.8008
91,0.304075507,0.720496894,0,0,0.074644927,347542.6141,270128.8008
91.14992772,0.056302781,0.726708075,0,0,0.041791062,347641.0394,270128.8008
91.55097667,0,0.732919255,0,0,0.041431033,347739.4648,270128.8008
91.7446082,0.076058842,0.708074534,0,0,0.018562213,347837.8898,270128.8008
91.8771,0.013785088,0.714285714,0,0,0.015617911,347936.3151,270128.8008
91.98782456,0,0.720496894,0,0,0.012022569,348034.7401,270128.8008
92.09119638,0,0.726708075,0,0,0.011214136,348133.1654,270128.8008
92.80403455,0.002955883,0.732919255,0,0,0.027685212,348231.5908,270128.8008
93,0.012149445,0.732919255,0,0,0.031885515,348330.0158,270128.8008
93.07596107,0,0.708074534,0,0,0.036735257,348428.4411,270128.8008
92.82753225,0,0.714285714,0,0,0.091054392,348526.8661,270128.8008
92.04057887,0.000219638,0.720496894,0,0,0.056545804,348625.2914,270128.8008
91.47118361,0,0.726708075,0,0,0.06483355,348723.7167,270128.8008
91,0,0.726708075,0,0,0.068459771,348822.1417,270128.8008
91,0.076059315,0.732919255,0,0,0.087218083,348920.5671,270128.8008
90.93744583,0.021479783,0.708074534,0,0,0.093800615,349018.9924,270128.8008
90.01291984,0.111764033,0.714285714,0,0,0.084812739,349117.4174,270128.8008
90,0.100268007,0.714285714,0,0,0.090958343,349215.8427,270128.8008
90,0.051850893,0.720496894,0,0,0.086143001,349314.2677,270128.8008
89.5387782,0,0.726708075,0,0,0.036735257,349412.693,270128.8008
89,0,0.732919255,0,0,0.036735257,349511.1184,270128.8008
88.45148018,0,0.695652174,0,0,0.11430664,349609.5434,270128.8008
88,0,0.695652174,0,0,0.139082571,349707.9687,270128.8008
88,0,0.695652174,0,0,0.089829962,349806.3937,270128.8008
87.41500287,0,0.695652174,0,0,0.039064706,349904.819,270128.8008
87,0,0.695652174,0,0,0.034546538,350003.2444,270128.8008
87,0,0.714285714,0,0,0.036735134,350101.6694,270128.8008
87,0.00196114,0.720496894,0,0,0.033024005,350200.0947,270128.8008
87,0.016403837,0.726708075,0,0,0.036735134,350298.5197,270128.8008
86.94541266,0,0.732919255,0,0,0.114776776,350396.945,270128.8008
86.38126341,0,0.708074534,0,0,0.161060906,350495.3703,270128.8008
86.03284786,0,0.708074534,0,0,0.161060571,350593.7953,270128.8008
86,0,0.708074534,0,0,0.161060906,350692.2207,270128.8008
86,0,0.714285714,0,0,0.161060571,350790.6457,270128.8008
86,0,0.720496894,0,0,0.160048817,350889.071,270128.8008
86,0.096160347,0.726708075,0,0,0.126190304,350987.4963,270128.8008
86,0.054373826,0.732919255,0,0,0.109630932,351085.9213,270128.8008
85.98036237,0,0.714285714,0,0,0.162512088,351184.3467,270128.8008
85.53518446,0.189101648,0.708074534,0,0,0.13080986,351282.772,270128.8008
85.88966624,0.100155044,0.708074534,0,0,0.036735134,351381.197,270128.8008
86,0.073983138,0.714285714,0,0,0.049390517,351479.6223,270128.8008
86,0.052505717,0.720496894,0,0.000789647,0.206385868,351578.0473,270128.8008
86,0.027913161,0.726708075,0,0.136822877,0.221397338,351676.4726,270128.8008
86.00038069,0,0.732919255,0,0.192527786,0.068765305,351774.898,270128.8008
86.46072,0,0.732919255,0,0.325845739,0.0743698,351873.323,270128.8008
86.9937483,0,0.720496894,0,0.281877337,0.065165935,351971.7483,270128.8008
87,0,0.720496894,0,0.971170184,0.098463859,352070.1733,270128.8008
87.00131739,0,0.714285714,0,0.221152621,0.357603689,352168.5986,270128.8008
87.71531066,0,0.714285714,0,0,0.335377405,352267.024,270128.8008
88,0,0.708074534,0,0,0.347124636,352365.449,270128.8008
88,0.000882434,0.708074534,0,0,0.559968412,352463.8743,270128.8008
88.03380172,0.033460285,0.714285714,0,0,0.361549085,352562.2993,270128.8008
88.28545417,0.030382889,0.714285714,0,0,0.27629395,352660.7246,270128.8008
88.80281623,0,0.720496894,0,0,0.347977743,352759.1499,270128.8008
88.97548228,0,0.720496894,0,0,0.349495025,352857.5749,270128.8008
89,0,0.720496894,0.008253579,0,0.242593331,352956.0003,270128.8008
88.51386445,0,0.720496894,0.598700603,0,0.025524328,353054.4256,270128.8008
88,0.302541316,0.726708075,0.84430194,0.003118506,0.014279152,353152.8506,270128.8008
88,0.999199219,0.726708075,0.219905243,0.191532496,0.009583429,353251.2759,270128.8008
87.32935,0.512845364,0.732919255,0,0.452301608,0.004689228,353349.7009,270128.8008
87.00149654,0.086836823,0.732919255,0,0.00684555,0.110790895,353448.1262,270128.8008
87.72533179,0.480990185,0.739130435,0,0,0.106234884,353546.5516,270128.8008
88,0.895179186,0.739130435,0,0,0.047988614,353644.9766,270128.8008
88,0.430558601,0.739130435,0,0,0.104897682,353743.4019,270128.8008
88,0.165112287,0.739130435,0,0,0.089400421,353841.8269,270128.8008
88.56650282,0.398096029,0.739130435,0,0,0.099588551,353940.2522,270128.8008
89,0.860352426,0.739130435,0,0,0.068483264,354038.6776,270128.8008
88.82328893,0.394776668,0.739130435,0,0,0.067447633,354137.1026,270128.8008
88.1060762,0.546285606,0.739130435,0,0.065247211,0.075061228,354235.5279,270128.8008
88,0.504750694,0.739130435,0,0.039752795,0.093819923,354333.9529,270128.8008
88,0.479155826,0.720496894,0,0.04691253,0.078795802,354432.3782,270128.8008
88,0.40014894,0.714285714,0,0.012268396,0.080828427,354530.8035,270128.8008
88,0.714865233,0.708074534,0,0.084183988,0.071253576,354629.2285,270128.8008
88,0.687674299,0.714285714,0,0.093750783,0.076323597,354727.6539,270128.8008
88,0.567006855,0.714285714,0,0.122147601,0.079994632,354826.0789,270128.8008
88,0.60163409,0.720496894,0,0.060519559,0.072145995,354924.5042,270128.8008
88,0.423069198,0.726708075,0,0.054994485,0.089619457,355022.9295,270128.8008
88,0.99984404,0.732919255,0,0.140386668,0.022385747,355121.3545,270128.8008
88,0.630418187,0.739130435,0,0.090650665,0.080941638,355219.7799,270128.8008
88,0.497711805,0.720496894,0,0,0.111426112,355318.2052,270128.8008
88,0.212336354,0.714285714,0,0.007306755,0.091524316,355416.6302,270128.8008
88,0.075378182,0.708074534,0,0.00323221,0.064966603,355515.0555,270128.8008
88,0.179986565,0.714285714,0,0,0.075651261,355613.4805,270128.8008
88,0.625076853,0.720496894,0,0.003217284,0.068859571,355711.9058,270128.8008
88,0.69213578,0.726708075,0,0,0.050957331,355810.3312,270128.8008
88,0.517484818,0.732919255,0,0,0.041393601,355908.7562,270128.8008
88,0.286634365,0.739130435,0,0,0.07956124,356007.1815,270128.8008
87.0745906,0.412979913,0.720496894,0,0.31454457,0.024341941,356105.6065,270128.8008
87,0.562080417,0.714285714,0,0.405452549,0.083698905,356204.0318,270128.8008
87,0.664217087,0.708074534,0,0.001494412,0.075524018,356302.4572,270128.8008
87,0.702519447,0.708074534,0,0,0.028691013,356400.8822,270128.8008
87,0.677305943,0.720496894,0,0,0.04704126,356499.3075,270128.8008
87,0.443156429,0.726708075,0,0,0.075683525,356597.7325,270128.8008
87,0.160141661,0.732919255,0,0,0.063540045,356696.1578,270128.8008
87,0.542572468,0.739130435,0,0,0.044431101,356794.5831,270128.8008
87,0.580759686,0.739130435,0,0,0.044547705,356893.0081,270128.8008
87,0.396107759,0.720496894,0,0,0.07095556,356991.4335,270128.8008
87,0.592471017,0.714285714,0,0,0.066294669,357089.8588,270128.8008
87,0.204148988,0.714285714,0,0,0.049376637,357188.2838,270128.8008
87,0.459302725,0.708074534,0,0,0.060658754,357286.7091,270128.8008
87,0.203572443,0.714285714,0,0,0.079444518,357385.1341,270128.8008
87,0.19275153,0.720496894,0,0,0.077153647,357483.5595,270128.8008
87,0.126744046,0.726708075,0,0,0.069538876,357581.9848,270128.8008
87,0.000564922,0.732919255,0,0,0.065737492,357680.4098,270128.8008
87,0.004379167,0.732919255,0,0,0.078690649,357778.8351,270128.8008
87,0.075917344,0.739130435,0,0,0.081596726,357877.2601,270128.8008
87,0.036045792,0.726708075,0,0,0.07023757,357975.6854,270128.8008
87,0.382274093,0.726708075,0,0,0.056240011,358074.1108,270128.8008
87.03949058,0.865037686,0.720496894,0,0.413137246,0.015141877,358172.5358,270128.8008
87.60565332,0.085084433,0.714285714,0,0.999996667,0,358270.9611,270128.8008
87.42801456,0,0.708074534,0,0.999993333,0,358369.3861,270128.8008
87,0.408994874,0.714285714,0,0.999996667,0,358467.8114,270128.8008
87,0.981891112,0.720496894,0,0.971949283,0,358566.2367,270128.8008
87,0.997800011,0.720496894,0,0.579462804,0.000433311,358664.6617,270128.8008
87,0.999996667,0.726708075,0,0.106068342,0.008639348,358763.0871,270128.8008
87,0.999993333,0.732919255,0,0,0.010760154,358861.5121,270128.8008
87,0.679778534,0.739130435,0,0.39570072,0.003014502,358959.9374,270128.8008
86.71292295,0.553562024,0.745341615,0.082316994,0.394985753,0.006962073,359058.3627,270128.8008
86.56664443,0.398612343,0.745341615,0.461486492,0,0.006752383,359156.7877,270128.8008
86.01511184,0.225971466,0.745341615,0.898155728,0,0.006003311,359255.2131,270128.8008
86,0,0.745341615,0.992541131,0,0.000275588,359353.6384,270128.8008
87,0,0.745341615,0.44893857,0,0.016188707,360534.7407,270128.8008
87,0.923238077,0.732919255,0,1,0,338389.0707,270227.2261
87,0.999996667,0.726708075,0,0.960844061,0.001936548,338487.4957,270227.2261
87,0.472129326,0.720496894,0,0.116739859,0.00486965,338585.9211,270227.2261
87.39980626,0.642222022,0.714285714,0,0,0.051318662,338684.3464,270227.2261
88.59973011,0.129762254,0.739130435,0,0,0.058402749,338782.7714,270227.2261
89.93569855,0.542338015,0.732919255,0,0,0.067140481,338881.1967,270227.2261
90.66686692,0.326625031,0.726708075,0,0,0.058356926,338979.6217,270227.2261
91,0.205754964,0.720496894,0,0,0.056830767,339078.047,270227.2261
91,0.109844776,0.708074534,0,0,0.068570435,339176.4724,270227.2261
91,0.188742159,0.708074534,0,0,0.05759757,339274.8974,270227.2261
91,0.624975632,0.708074534,0,0,0.02717515,339373.3227,270227.2261
91,0.215817113,0.708074534,0,0,0.075539784,339471.7477,270227.2261
91,0.076055975,0.708074534,0,0,0.073322317,339570.173,270227.2261
91.06077926,0.121740443,0.739130435,0,0,0.043704472,339668.5984,270227.2261
91.50451078,0.383523248,0.732919255,0,0,0.066566659,339767.0234,270227.2261
91.22475355,0.03344849,0.726708075,0,0,0.067585863,339865.4487,270227.2261
90.90221041,0.58010604,0.720496894,0,0,0.044845606,339963.8737,270227.2261
90.71772427,0.252973913,0.720496894,0,0,0.051427185,340062.299,270227.2261
90.55348084,0,0.739130435,0,0,0.061814015,340160.7243,270227.2261
90.61312796,0.164626897,0.732919255,0,0,0.070262108,340259.1493,270227.2261
90.81453395,0.505222357,0.732919255,0,0,0.028965596,340357.5747,270227.2261
91.11061212,0.397643922,0.726708075,0,0,0.053784341,340455.9997,270227.2261
91.37835041,0.187168443,0.720496894,0,0,0.080778574,340554.425,270227.2261
91.65749323,0.119484136,0.745341615,0,0,0.088170139,340652.8503,270227.2261
91.97181887,0.148142181,0.745341615,0,0,0.075418329,340751.2753,270227.2261
91.72261947,0.362940172,0.739130435,0,0,0.075054945,340849.7007,270227.2261
90.89859595,0.174330193,0.732919255,0,0,0.05767466,340948.126,270227.2261
90.1010433,0.15944576,0.726708075,0,0,0.058861014,341046.551,270227.2261
90,0.203327105,0.720496894,0,0,0.07810238,341144.9763,270227.2261
90,0.093914215,0.714285714,0,0,0.08598014,341243.4013,270227.2261
89.41291299,0.64382751,0.714285714,0,0,0.05233517,341341.8266,270227.2261
89,0.216198359,0.714285714,0,0,0.076960697,341440.252,270227.2261
89,0.198887386,0.714285714,0,0,0.070575169,341538.677,270227.2261
89,0.060245365,0.714285714,0,0,0.077328071,341637.1023,270227.2261
89,0.137346396,0.720496894,0,0,0.022874235,341735.5273,270227.2261
89,0.187004452,0.720496894,0,0,0.076315858,341833.9526,270227.2261
88.81689003,0.114357545,0.732919255,0,0,0.08025041,341932.378,270227.2261
88,0,0.732919255,0,0,0.079437365,342030.803,270227.2261
88,0,0.726708075,0,0,0.059508153,342129.2283,270227.2261
88,0.017101609,0.726708075,0,0,0.092847941,342227.6533,270227.2261
88,0.54117557,0.894409938,0,0,0.078889887,342326.0786,270227.2261
88,0.285422013,0.894409938,0,0,0.080363067,342424.5039,270227.2261
88,0.241026917,0.900621118,0,0,0.062198145,342522.9289,270227.2261
88,0.255759063,0.894409938,0,0,0.070310111,342621.3543,270227.2261
88.02543177,0.037278475,0.894409938,0,0,0.074970498,342719.7796,270227.2261
88.9675247,0.015874571,0.894409938,0,0,0.066243664,342818.2046,270227.2261
89,0.172986997,0.894409938,0,0,0.066203706,342916.6299,270227.2261
89,0.171188573,0.894409938,0,0,0.07454136,343015.0549,270227.2261
89,0.192902001,0.900621118,0,0,0.079376745,343113.4803,270227.2261
89,0.068580308,0.894409938,0,0,0.089737685,343211.9056,270227.2261
89,0.133451526,0.894409938,0,0,0.077604555,343310.3306,270227.2261
89,0.275162191,0.894409938,0,0,0.073302763,343408.7559,270227.2261
89,0.102833071,0.906832298,0,0,0.069183946,343507.1809,270227.2261
89,0.107095972,0.900621118,0,0,0.090465952,343605.6062,270227.2261
89.58668971,0.163794647,0.894409938,0,0,0.067677757,343704.0316,270227.2261
89.99991826,0.142608552,0.906832298,0,0,0.074536127,343802.4566,270227.2261
90,0.154980392,0.900621118,0,0,0.072221122,343900.8819,270227.2261
90,0.038092213,0.894409938,0,0,0.071690924,343999.3069,270227.2261
90,0.395859346,0.906832298,0,0,0.056634554,344097.7322,270227.2261
90,0.754266522,0.900621118,0,0,0.047361057,344196.1575,270227.2261
90.07475211,0.402818235,0.913043478,0,0,0.04139093,344294.5825,270227.2261
90.88149894,0.082142679,0.894409938,0,0,0.061888403,344393.0079,270227.2261
91,0.063156618,0.906832298,0,0,0.068959811,344491.4329,270227.2261
91,0.291107075,0.900621118,0,0,0.033320914,344589.8582,270227.2261
91,0.14180067,0.894409938,0,0,0.036689938,344688.2835,270227.2261
91,0.043886872,0.906832298,0.322515737,0,0.057825823,344786.7085,270227.2261
91,0.435255091,0.900621118,1,0,0,344885.1339,270227.2261
90.14596134,0.129010983,0.913043478,0.229563301,0,0.079119818,344983.5592,270227.2261
90,0,0.906832298,0.00158061,0,0.093802101,345081.9842,270227.2261
90,0,0.913043478,0,0,0.081481379,345180.4095,270227.2261
90,0.032070444,0.919254658,0,0,0.094109741,345278.8345,270227.2261
90,0.042500866,0.913043478,0,0,0.061627202,345377.2598,270227.2261
90,0.071421664,0.925465839,0,0,0.065100539,345475.6852,270227.2261
90,0,0.919254658,0,0,0.071103049,345574.1102,270227.2261
90,0.013140888,0.906832298,0,0,0.073682636,345672.5355,270227.2261
90.793395,0.127723559,0.900621118,0,0,0.126868379,345770.9605,270227.2261
90.89860811,0,0.906832298,0,0,0.135684569,345869.3858,270227.2261
90.14247282,0.337980293,0.913043478,0,0,0.0640089,345967.8112,270227.2261
90.42101145,0,0.919254658,0,0,0.05864018,346066.2362,270227.2261
90.94185332,0.076058462,0.913043478,0,0,0.065167716,346164.6615,270227.2261
