OBJECTID,Elevation_m,Pct_GreenSpace,Pct_Impervious,Pct_Canopy,Distance_from_water_m,POINT_X,POINT_Y
43113,19.23,0,84.63,50,218.51,360042.6147,272786.2814
43114,9.41,100,22.48,92.23,119.2,352759.1499,279282.3445
43115,9,0,100,40,390.09,350101.6694,275837.4626
43116,18.89,0,0,50,192.44,360042.6147,277510.6909
43117,28.35,0,100,50,237.18,355220.269,281815.4891
43118,13.03,0,85.35,50,157.8,345770.9605,256644.5486
43119,24.58,0,43.3,40,346.08,350790.6457,278987.0689
43122,29.46,100,13.14,71.61,966.9,357581.9848,280955.5728
43123,26.46,0,58.29,50,214.51,358664.6617,278298.0925
43124,24.62,40,65.31,50,13.88,342326.0786,275246.9113
43125,18.42,0,80.7,30,537.81,354727.6539,257333.5249
43126,28.4,0,77.96,40,806.75,357975.6854,280463.4468
43127,19.65,0,90.06,50,453.6,359156.7877,272687.8561
43129,21.41,0,100,30,454.41,347444.1891,274262.6593
43130,28.48,0,50.88,50,392.71,358074.1108,278298.0925
43131,48.91,0,41.81,30,883.61,355810.3312,277412.2656
43132,49.41,40,15.94,40,502.55,354333.9529,275739.0373
43133,60.04,0,50.5,40,797.01,355219.7799,275148.486
43135,4.28,0,0,100,15.59,361223.717,276428.0136
43137,40.49,0,88.42,40,487,350003.2444,281349.2738
43138,43.57,34.31,82.68,40,666.11,341440.252,272983.1317
43139,54.8,0,12.27,89.67,1010.32,355810.3312,274065.809
43140,27,0,78.84,38.96,434.62,343507.1809,272294.1554
43141,21.19,0,22.23,100,318.37,349215.8427,272884.7064
43142,43.34,0,73.32,69.72,731.69,344294.5825,277116.9902
43143,19,7.61,87.53,50,113.2,352855.7488,252905.5813
43144,13.29,34.33,60.68,92.01,59.94,360534.7407,274164.234
43145,15.8,0,59.29,40,126.75,346853.6378,280660.2971
43146,2.66,0,100,50,35.96,357286.7091,261073.6824
43147,10.07,0,78.79,50,68.02,351971.7483,273672.108
43148,37.56,100,0,88.92,25.49,340455.9997,275837.4626
43149,17.83,0,60.09,40,155.9,347542.6141,279479.1948
43150,6.35,73.02,46.29,48.51,625.59,356991.4335,257136.6746
43151,25.38,0,58.23,68.19,333.47,348330.0158,278298.0925
43152,46.3,0,39.46,40,370.23,344196.1575,280266.5965
43153,11.93,0,59.36,50,293.45,346559.1525,256170.851
43154,35.27,100,0,50,170.64,340062.299,274459.5097
43155,26.34,86.59,0,100,69.1,347050.4881,283317.7777
43156,26.24,0,65.47,50,133,348302.9134,283271.7217
43157,15.11,100,0,100,25.22,352168.5986,255266.5956
43158,1.14,0,100,50,63.88,355810.3312,261467.3834
43159,19.07,0,14.26,50,361.23,345672.5355,261762.6587
43160,31.14,0,78.03,82.76,392.81,358270.9611,276624.8639
43161,35.43,0,23.81,86.21,203.66,340455.9997,276428.0136
43163,45.57,0,82.92,50,667.41,356105.6065,279676.0452
43167,8.95,0,100,40,91.89,350987.4963,277805.9666
43168,44.94,0.01,25.63,40,528.99,354235.5279,273573.683
43170,28.78,0,12.97,83.9,284.92,359944.1894,279872.8958
43171,19.98,0,63.54,40,358.61,346361.5118,262254.7847
43172,36,100,42.02,50,103.5,340751.2753,275935.8876
43174,21.49,0,75,30,451.58,348133.1654,262254.7847
43175,24.48,0,76.63,71.46,819.31,357581.9848,272491.0057
43176,59.32,0,42.41,87.91,949.97,355711.9058,275050.061
43178,46.99,0,48.97,51.92,491.94,344097.7322,279774.4705
43179,45.55,0,38.97,59.31,1120.46,356400.8822,274951.6357
43180,18.93,0,76.92,50,22.09,359648.9137,276526.4389
43181,17.22,0,89.75,50,634.5,356105.6065,258613.0525
43182,15.97,2.78,99.32,50,115.84,345475.6852,259695.7298
43183,12,0,100,40,319.8,351184.3467,275640.612
43184,14.01,0,68.62,40,63.67,351971.7483,275345.3366
43185,19,0,84.13,40,863.62,356400.8822,257825.6509
43186,14.99,0,72.09,40,539.42,353546.5516,260679.9818
43187,26,0,79.84,40,442.59,345081.9842,272491.0057
43188,55.07,0,59.48,30,786.87,355318.2052,277313.8406
43190,58.82,0,67.29,50,707.85,339681.9267,278184.9871
43191,19.06,0,32.54,100,94.53,360436.3154,276723.2893
43192,9.25,100,0,40,351.5,346952.0631,273475.2577
43193,20.89,0,0,100,71.03,359156.7877,278298.0925
43194,20.31,0,8.97,75.83,43.09,360731.591,279676.0452
43195,48.11,0,99.89,40,838.64,345967.8112,277707.5412
43196,57.71,0,84.17,40,626.74,354727.6539,276428.0136
43197,18.14,0,55.56,40,514.35,350889.071,279774.4705
43198,27.23,40,22.93,84.95,392.84,343015.0549,272589.4311
43199,13.53,0,72.73,40,216.28,350790.6457,278199.6672
43201,13.59,100,10.25,99.88,12.79,350495.3703,255069.7453
43202,47.46,0,5.18,91.62,925.48,355908.7562,277313.8406
43204,16.76,0,100,50,323.47,354137.1026,261073.6824
43205,16.52,100,63.7,40,132.49,351774.898,256841.3989
43206,19.91,0,60.58,50,260.55,359944.1894,272884.7064
43207,23.97,0,58.83,50,54.1,348428.4411,281644.5494
43208,24.78,0,57.3,40,258.8,346361.5118,280463.4468
43209,33.08,0,83.72,50,398.06,340455.9997,273770.5334
43211,17,0,88.45,30,430.78,355219.7799,256250.8476
43212,17.05,0,0,50,188.44,345377.2598,259991.0051
43213,50.99,0,49.8,40,833.06,345081.9842,277609.1162
43214,15.57,0,62.93,40,527.13,356499.3075,256349.2729
43215,50.39,0,86.41,40,870.55,344688.2835,278593.3682
43216,17.55,0,4.81,40,130.55,347542.6141,279577.6202
43218,24.62,0,46.67,60.88,754.04,349412.693,274754.7853
43219,52.98,95.99,0,50,370.27,338093.7951,274459.5097
43220,48.81,0,61.88,40,520.74,354333.9529,276624.8639
43221,28,0,90.67,50,234.37,337798.5194,273475.2577
43222,26.02,0,97.33,50,102.48,336223.7161,273672.108
43223,19.72,0,72.27,30,1004.39,351774.898,261270.5328
43224,18.78,0,100,50,360.72,345081.9842,261172.1078
43225,11.02,0.45,58.16,50,260.82,352365.449,278888.6439
43226,24.84,0,60.02,56.15,321.81,347050.4881,274754.7853
43227,12.93,0,8.14,96.99,307.16,359845.7644,273376.8324
43228,3,0,100,50,113.84,360337.8904,257038.2492
43229,19.24,0,91.95,30,720.88,350692.2207,259597.3045
43230,35.11,0,72.21,40,739.12,350790.6457,281742.9744
43231,22.78,0,37.71,68,149.86,354924.5042,281644.5494
43232,39.45,0,73.97,63.43,773.67,342916.6299,278790.2185
43233,38.28,0,0.02,100,281.5,338192.2201,273573.683
43235,18.44,0,100,30,443.21,348723.7167,259498.8792
43238,31.86,0,51.82,71.32,1096.17,356893.0081,273868.9584
43239,28.1,0,59.45,50,618.21,357877.2601,279577.6202
43240,10.59,0,99.03,40,300.84,349707.9687,257530.3752
43241,26,0,100,30,263.87,343408.7559,272884.7064
43242,27,0,33.14,72.33,838.18,357286.7091,275246.9113
43243,48.69,100,0,50,349.15,339274.8974,273868.9584
43244,12.92,100,0,85.67,92.97,346755.2125,281349.2738
43245,7.06,0,66.87,40,573.98,357188.2838,257038.2492
43246,37.32,40,85.71,50,660.18,340160.7243,272687.8561
43247,17.01,0,69.48,70.48,496.08,348920.5671,259597.3045
43248,11.13,0,3.62,40,22.33,348822.1417,279282.3445
43249,44.34,0,89.22,40,787.65,355022.9295,272983.1317
43250,33.34,0,57.56,50,208.61,341144.9763,277215.4152
43251,2.72,0,0,50,249.22,359058.3627,256644.5486
43252,12.79,0,96.65,40,158.35,351774.898,276329.5886
43254,4.01,0,100,50,62.88,357877.2601,260384.7061
43255,41.08,0,78.59,40,890.99,356499.3075,277412.2656
43256,25.3,0,74.19,40,1039.08,357286.7091,273573.683
43257,21.28,0,85.43,40,309.49,348428.4411,260679.9818
43259,30.25,0,90.26,40,248.12,341735.5273,274656.36
43260,34.83,0,81.17,50,602.15,340455.9997,273081.557
43261,30.98,40,96.01,40,692.48,357286.7091,276526.4389
43262,29.98,0,66.42,50,660.59,357778.8351,279676.0452
43263,32.91,0,60.61,70.54,383.81,345377.2598,280069.7462
43264,11.07,35.69,55.21,40,252.51,346558.3621,273475.2577
43265,23.19,0,100,31.64,414.94,349707.9687,273081.557
43266,21.63,0,79.03,50,273.71,349314.2677,280660.2971
43267,7.17,0,100,50,354.75,357483.5595,259400.4542
43268,22.38,0,64.61,40,442.87,350692.2207,273376.8324
43269,23,0,84.46,30,393.08,350790.6457,272687.8561
43270,60.7,0,53.75,40,866.98,355515.0555,275542.187
43271,5.61,0,99.56,30,137.27,348428.4411,272392.5804
43273,19.99,0,97.5,30,1182.04,351184.3467,262057.9344
43274,23.27,0,79.6,40,263.77,346558.3621,272392.5804
43275,34.14,0,82.51,40,281.48,342621.3543,276920.1396
43276,57.04,0,73.12,50,381.21,338389.0707,276329.5886
43277,15.81,0,72.13,50.18,169.23,353349.7009,256742.9736
43278,17.47,0,0,30,307.02,350987.4963,272294.1554
43279,36,100,0,78.48,140.65,339963.8737,274557.935
43280,19.43,0,82.6,40,603.33,352168.5986,282333.5257
43281,22.63,0,19.61,68.9,484.91,350396.945,274262.6593
43282,42.68,0,0,100,494.64,337503.2438,274557.935
43283,34.86,0,88.82,40,390.8,340948.126,274065.809
43284,20.85,0,76.56,40,129.99,347837.8898,260876.8321
43285,24.84,0,24.93,40,408.05,350692.2207,273967.3837
43286,11.45,0,100,40,16.39,351873.323,277707.5412
43287,2,0,100,50,46.83,360239.465,257628.8005
43289,29.63,0,53.19,40,138.3,344196.1575,281152.4234
43290,26.52,0,99.97,40,5.54,345967.8112,274754.7853
43293,50.65,0,23.48,100,251.77,338684.3464,272392.5804
43294,29.86,0,91.2,30,379.37,342424.5039,273179.982
43295,49.44,0,23,80.27,958.3,355810.3312,277018.5649
43296,13.08,0,0,69.4,6.61,346164.6615,260187.8558
43297,20.7,0,87.5,50,560.38,358763.0871,272392.5804
43298,44.68,0,72.4,40,599.39,354432.3782,274262.6593
43299,23.42,0,75,40,647.27,348428.4411,274065.809
43300,45,0,83.74,40,778.92,355022.9295,273179.982
43301,43.39,40,87.12,50,582.78,356105.6065,280266.5965
43302,13.87,0,70.76,40,251.35,346755.2125,273868.9584
43303,18.16,0,75.25,30,688.87,350790.6457,259498.8792
43305,25,0,33.21,70.34,343.25,359747.339,279577.6202
43307,26.53,0,81.93,30,341.87,343605.6062,272589.4311
43308,35.61,100,32.56,50,22.43,340554.425,275246.9113
43309,24,0,50.34,63.76,853.61,357483.5595,274459.5097
43310,30.4,0,74.78,47.22,702.98,357680.4098,279774.4705
43311,24.95,0,65.73,40,595.5,350101.6694,273770.5334
43312,15.78,100,27.75,86.02,125.98,351578.0473,257333.5249
43313,25.96,0,49.58,35.22,212.02,346656.7875,275148.486
43315,34.46,0,91.82,50,372.04,337109.5431,274459.5097
43316,36.03,0,99.74,40,682.58,340751.2753,272884.7064
43317,43.82,0,90.13,40,730.1,341243.4013,272884.7064
43318,8.18,0,38.6,40,270.39,350396.945,276231.1633
43321,3,0,100,50,162.11,359058.3627,258613.0525
43322,25,0,80.29,40,34.18,342326.0786,275050.061
43323,27.13,0,81.84,71.14,456.08,359058.3627,274361.0843
43324,21.66,0,95.56,40,323.91,350003.2444,280168.1712
43325,61.35,0,56.3,79.16,715.94,355022.9295,276428.0136
43326,27.63,84.8,30.37,50,630.47,358664.6617,280168.1712
43327,16.55,0,0,54.64,0,336526.9081,273004.3295
43328,52.78,100,0,50,303.17,338881.1967,274065.809
43330,33.01,100,0,99.28,321.92,340160.7243,273967.3837
43331,17.9,0,56.66,50,356.08,359550.4887,273672.108
43332,42.22,0,60.39,40,536.46,343015.0549,279577.6202
43333,26.23,0,91.94,40,282.6,345475.6852,273081.557
43334,3.09,0,100,30,5.6,352070.1733,272392.5804
43335,14.38,100,0.32,100,49.25,360534.7407,274065.809
43337,11.96,0,99.94,40,420.38,350003.2444,258317.7769
43338,46.28,0,60.61,76.28,633.93,355219.7799,278002.8169
43339,22.73,0,49.47,48.94,112.88,344097.7322,273376.8324
43340,52.62,0,29.18,50,276.09,338782.7714,272589.4311
43341,11.88,100,96.06,50,23.2,353054.4256,254380.769
43342,14.95,0,33.62,50,460.04,356794.5831,256349.2729
43343,42.56,0,74.39,40,605.83,341932.378,272589.4311
43344,23.05,0,84.44,30,33.34,343113.4803,274262.6593
43345,24.01,0,78.45,40,145.59,343605.6062,275148.486
43346,54.78,0,56.43,40,721.99,354924.5042,274951.6357
43347,40.94,0,30.59,70.35,970.13,356499.3075,275935.8876
43348,52.5,0,11.82,75.82,269.79,353349.7009,273278.4074
43349,16.55,100,43.07,40,121.56,351774.898,256742.9736
43351,37.49,0,55.32,57.73,431.09,353841.8269,274361.0843
43352,39.17,0,68.56,40,757.09,342326.0786,278987.0689
43353,17,0,75.92,30,414.93,355022.9295,256447.6983
43354,14.2,0,6.38,51.95,103.51,352660.7246,272589.4311
43355,17.28,0,63.86,40,459.21,350692.2207,279774.4705
43356,22.96,0,71.43,40,243.57,349018.9924,277313.8406
43357,10.74,100,11.19,71.07,19.94,351085.9213,254971.32
43358,17.66,0,59.02,40,837.05,356007.1815,257431.9502
43359,32,0,93.99,50,196.67,342424.5039,276723.2893
43360,21.18,0,96.57,30,403.84,348330.0158,261861.0841
43361,26.57,40,99.86,50,265.06,355219.7799,280857.1478
43362,3.43,0,73.99,50,270.17,355908.7562,259991.0051
43363,50.72,0,100,40,828.86,355219.7799,273573.683
43364,10.33,0,99.25,40,100.87,350495.3703,277805.9666
43365,13.01,0,35.26,75.51,114.35,350593.7953,253199.6664
43366,18.46,0,100,50,273.71,344885.1339,260187.8558
43367,25.66,0,100,50,198.84,355022.9295,280955.5728
43368,53.12,100,0,89.21,151.98,338979.6217,274557.935
43370,9.15,0,96.4,50,27.86,349806.3937,277215.4152
43371,39.42,100,0,50,355.75,339767.0234,273868.9584
43372,19.04,0,80.96,40,897.79,356204.0318,257727.2255
43373,31.91,0,68.49,40,493.02,358664.6617,274754.7853
43374,27.63,0,91.07,40,434.64,354924.5042,279183.9192
43375,40.95,0,56.37,63.9,761.74,356893.0081,277609.1162
43376,14.04,100,0,92.62,143.17,350987.4963,253790.2177
43377,27.89,0,90.52,50,248.07,337503.2438,273573.683
43378,16.59,0,99.63,30,772.9,349904.819,260187.8558
43379,32.12,0,10.31,79.01,83.44,345475.6852,274853.2107
43380,20,0,41.92,50,243.54,359845.7644,272589.4311
43381,7.01,100,0,100,63.56,361125.2917,273179.982
43382,26.15,0,75.29,40,602.32,347837.8898,277412.2656
43383,27.57,0,15.83,50,144.66,360633.1657,278987.0689
43384,11.91,0,76.29,50,47.9,349707.9687,277609.1162
43385,40.38,0,45.34,88.4,1077.3,356597.7325,274754.7853
43388,51.62,0,79.28,40,926.15,344688.2835,277805.9666
43389,22.02,0,100,50,94.35,337011.1178,273179.982
43390,18.51,0,87.88,43.76,379.23,353349.7009,257431.9502
43391,26.56,0,68.83,50.35,139.59,359550.4887,275739.0373
43392,54.84,100,0,68.44,184.48,338782.7714,274557.935
43393,40.39,0,0,100,296.59,345869.3858,283022.5021
43394,35.64,0,73.18,40,785.52,341735.5273,279183.9192
43395,35.76,0.8,54.91,50,501.46,340160.7243,273376.8324
43396,11.51,0,65.25,50,235.64,350003.2444,252707.5404
43397,29.9,0,48.77,68.61,128.95,344097.7322,281152.4234
43398,30.35,0,62.36,50,342.91,355219.7799,280266.5965
43399,19,0,100,50,387.92,345278.8345,261270.5328
43402,18.46,40,99.12,40,700.78,349707.9687,260975.2574
43403,46.34,0,30.19,98.63,1057.07,356302.4572,275640.612
43404,28.88,0,47.96,67.3,447.27,359452.0634,280168.1712
43405,30.22,0,60.04,50,194.56,336518.9918,273868.9584
43406,29.22,0,32.25,50,196.09,360239.465,281349.2738
43407,43.26,0,89.64,40,687.68,341341.8266,272983.1317
43408,22,0,91.66,40,61.53,343802.4566,274656.36
43409,14,0,100,40,86.38,351971.7483,275542.187
43410,20.41,0,71.87,41,561.02,349215.8427,260286.2808
43412,20.43,52.08,0.13,100,167.96,360633.1657,273376.8324
43413,47.97,0,33.29,48.04,680.99,354727.6539,274065.809
43414,39.1,0,58.71,62.84,868.7,356597.7325,277313.8406
43415,44.7,0,75.85,55.62,705.95,354727.6539,272884.7064
43417,35.47,100,0,50,89.49,340751.2753,275148.486
43419,4.93,0,85.75,50,42.56,351971.7483,272983.1317
43420,53.34,100,0,50,142.18,338881.1967,274656.36
43421,18.78,0,85.8,30,126.07,347837.8898,257924.0762
43422,47.89,0,67.49,40.92,838.78,345574.1102,278002.8169
43423,36.57,100,10.04,66.27,9.08,340259.1493,275246.9113
43424,17.83,0,79.53,50,339.35,354432.3782,256644.5486
43425,52.48,0,76.69,40,708.9,354826.0789,274754.7853
43426,36.32,40,77.64,40,343.1,344786.7085,275542.187
43427,21.91,0,63.08,40,429.49,348822.1417,260679.9818
43428,40.78,100,0,66.51,19.52,339767.0234,275837.4626
43429,9.32,0,97.22,50,60.02,354235.5279,280660.2971
43430,28.32,0,77.14,50,642.01,358369.3861,280069.7462
43431,42.67,100,69.36,40,1099.48,356007.1815,272687.8561
43432,14.78,0,87.53,40,565.34,353448.1262,260679.9818
43433,0.87,0,3.28,50,0,359471.5132,255898.284
43434,5,0,100,50,563.67,357188.2838,258711.4778
43435,17.32,0,0,40,605.61,349018.9924,275443.7616
43437,36.73,0,71.7,40,539.96,340948.126,273475.2577
43438,8.49,23.33,0,100,258.91,360042.6147,273376.8324
43439,19.87,0,95.21,50,215.28,354530.8035,280168.1712
43440,31.05,0,25.67,50,555.25,359058.3627,280758.7225
43441,4.29,0,100,50,12.69,352070.1733,272983.1317
43442,30.39,0,38.67,52.35,190.54,336617.4171,273770.5334
43444,13.3,27.86,87.67,50,73.07,352857.5749,277215.4152
43445,13.29,100,31.87,71.24,44.28,353546.5516,278987.0689
43447,19.25,100,100,50,98.86,347542.6141,260286.2808
43448,9,0,100,40,12.33,350790.6457,277510.6909
43449,10.31,94.94,19.36,81.98,65.46,350790.6457,257431.9502
43450,30,0,100,40,797.76,357188.2838,275739.0373
43451,26.66,0,60.93,40,311.95,345475.6852,272983.1317
43452,46.94,100,0,50,39.24,339373.3227,275345.3366
43453,32,28.27,43.71,78.75,740.77,357089.8588,277018.5649
43454,43.73,100,0,50,128.96,340062.299,276132.7379
43455,8.79,0,0,59.97,136.42,349314.2677,278888.6439
43456,29.13,0,19.34,93.64,533.09,350495.3703,280660.2971
43457,24.68,0,6.56,40,550.77,350298.5197,273573.683
43458,26.66,0,0,97.78,104.04,341833.9526,275739.0373
43459,26,0,33.34,50,390.66,358664.6617,279282.3445
43460,35.02,100,47.32,50,190.74,340357.5747,274459.5097
43461,9.01,0,100,40,43.51,351381.197,277018.5649
43462,11.09,0,64.67,40,290.98,351184.3467,275345.3366
43463,24,0,51.3,49.98,204.51,346361.5118,280660.2971
43464,24.26,0,67.25,40,667.58,349609.5434,273967.3837
43466,17,70.79,9.07,50.72,635.15,353251.2759,258317.7769
43467,49.81,0,48.16,56.58,737.87,355613.4805,278002.8169
43469,48.48,0,83.09,43.51,831.26,344294.5825,277707.5412
43470,51.14,0,30.69,74.43,799.24,355121.3545,273967.3837
43471,23.16,0,68.82,55.25,962.25,357581.9848,273376.8324
43472,12.77,0,83.01,50,277.3,351085.9213,274262.6593
43473,31.01,0,52.82,50,450.47,357877.2601,278002.8169
43474,35.37,0,55.9,42.36,696.35,340554.425,272786.2814
43475,54.36,0,31.81,30,702.05,355121.3545,277510.6909
43476,23.96,0,98.97,40.04,557.29,348526.8661,273770.5334
43478,38.42,0,15.6,40,154.64,345278.8345,275148.486
43479,16.84,0,86.69,40,366.36,349018.9924,276428.0136
43481,19.68,0,57.74,50,133.22,360731.591,276526.4389
43482,41.7,0,25.05,91.46,683.63,340948.126,278790.2185
43483,25.94,0,73.73,40,69.4,347050.4881,280266.5965
43484,39.27,0,34.08,50,551.39,358861.9855,281913.0269
43485,3,0,85.53,50,175.69,356400.8822,260089.4305
43486,15.94,0,95.97,30,424.64,348428.4411,259006.7532
43487,29,0,100,50,267.78,355318.2052,281742.9744
43488,46.76,0,49.81,62.26,1158.5,356302.4572,274557.935
43489,30.48,0,88.58,50,276.62,359058.3627,275837.4626
43490,41.62,0,64.04,70.57,496.69,342424.5039,279971.3208
43492,39.48,100,0,70.89,16.1,339767.0234,275739.0373
43493,30.18,0,79.98,40,431.94,342522.9289,272786.2814
43494,37,0,68.85,40,598.29,342424.5039,278396.5175
43495,18.74,0,88.28,50,473.94,359156.7877,273672.108
43496,16.83,0,100,40,483.38,352513.2623,282186.1412
43497,11,0,57.98,63.58,429.32,349412.693,253101.2414
43498,13.09,0,0,100,15.3,360830.0163,281447.6988
43499,26.34,0,0,83.62,326.01,345278.8345,272983.1317
43500,18.56,0,79.96,34.31,756.33,358270.9611,273376.8324
43501,21.92,0,38.4,53.77,336.78,348723.7167,277215.4152
43502,13.1,0,54.55,53.16,632.69,353448.1262,260286.2808
43503,8.66,100,61.53,50,1.36,350987.4963,255069.7453
43505,21.89,0,32.34,75.88,154.03,360436.3154,280266.5965
43506,17.04,0,87.4,40,150.84,346164.6615,273573.683
43507,13.53,0,100,40,549.16,349215.8427,258219.3519
43508,11.02,0,100,40,188.29,351479.6223,276526.4389
43509,16.23,0,94.78,50,59.61,345967.8112,281053.9981
43510,16.92,0,68.08,40,660.31,353054.4256,260778.4068
43512,37,0,100,50,105.71,340849.7007,275640.612
43513,21.55,0,46.22,72.01,562.69,348231.5908,276428.0136
43515,30.01,0,55.13,50,594.44,358074.1108,275443.7616
43516,40.41,0,92.57,50,409.85,340849.7007,277805.9666
43518,13,0,100,40,274.91,351381.197,275739.0373
43519,29.44,0,81.52,40,434.87,342621.3543,272687.8561
43520,2.29,0,100,50,537.71,358172.5358,257333.5249
43521,26.17,0,45.46,53.82,348.05,353743.4019,276624.8639
43522,26.32,40,73.49,55.16,558.47,358270.9611,279676.0452
43523,22,0,99.94,47,157.62,347837.8898,261172.1078
43524,17.03,0,100,40,427.55,349314.376,256158.001
43525,25.45,0,99.24,40,77.13,347247.3388,279872.8958
43526,28.37,0,79.25,40,528.03,347148.9135,276231.1633
43527,21.99,0,0,100,13.89,361125.2917,278396.5175
43528,12.54,0,99.97,50,119.06,346459.9371,256742.9736
43529,52.74,0,69.62,40,931.37,344491.4329,278002.8169
43530,38.61,100,0,99.55,444.76,339767.0234,273573.683
43531,7.15,0,80.76,30,239.81,349707.9687,272491.0057
43532,45.12,100,100,40,1093.56,356007.1815,272786.2814
43533,52.6,0,68.56,48.81,458.57,353940.2522,273081.557
43534,25.23,0,63.93,50,3.51,347936.3151,282727.2264
43535,18.97,0,93.08,67.91,83.99,360534.7407,276329.5886
43536,31.02,0,47.32,50,517.24,358172.5358,275837.4626
43537,32.78,0,4.14,99.28,170.55,343900.8819,280857.1478
43538,24.92,0,86.95,50,209.8,348428.4411,278691.7932
43539,32.25,0,48.37,51.33,186.39,340849.7007,276821.7146
43540,28,40,54,63.07,407.26,342916.6299,272589.4311
43541,38.19,0,53.95,60.82,144.38,345475.6852,275345.3366
43542,57.8,0,40.01,73.09,420.06,353743.4019,272884.7064
43543,5.6,0,100,40,440.33,354629.2285,260187.8558
43544,11.74,0,51.69,40,43.06,352463.8743,279872.8958
43545,10.88,73.98,42.91,40,433.65,347148.9135,273278.4074
43546,14.99,0,68.35,50,69.63,346558.3621,261270.5328
43547,30.81,0,58.8,50,111.47,341538.677,275739.0373
43548,59.92,0,71.55,40,709.88,355022.9295,276132.7379
43549,26.31,0,92.82,40,262.31,345377.2598,273179.982
43551,17.95,0,30.28,40,451.44,348920.5671,276132.7379
43552,38.51,0,78.64,46.99,396.67,341341.8266,277904.3916
43553,8.56,100,16.47,40,392.43,347050.4881,273376.8324
43554,13.54,0,86.4,58.08,574.88,349412.693,258514.6272
43555,11.56,0,100,50,57.78,354629.2285,281742.9744
43556,22.77,0,63.55,50,357.26,344691.0709,261862.1743
43557,53,0,18.09,40,1014.2,355810.3312,273278.4074
43558,7.38,0,83.05,50,429.29,356991.4335,259302.0288
43559,57.03,0,16.74,60.56,807.31,340850.4103,279183.2049
43560,38.01,0,0,100,446.61,359255.2131,281841.3998
43561,25.27,0,92.36,40,61.95,345869.3858,274557.935
43562,26,0,82.33,40,455.25,345081.9842,272392.5804
43563,8,100,0,50,157.06,350003.2444,276624.8639
43564,4.77,0,100,50,109.25,359648.9137,258219.3519
43565,2.3,0,100,50,67.48,360337.8904,257333.5249
43567,13.87,0,90.11,40,310.04,352168.5986,281053.9981
43570,8.97,100,11.42,50,192.14,352759.1499,278691.7932
43571,18.11,0,0,100,16.6,336617.4171,273179.982
43572,20.37,0,29.29,50,50.26,359845.7644,278101.2422
43573,10.81,0,0,99.35,11.13,360830.0163,281841.3998
43574,22.09,0,100,50,252.42,345967.8112,282431.9507
43575,18,0,50.65,40,723.38,352562.2993,259105.1785
43576,24.63,0,97.81,30,277.55,344393.0079,272884.7064
43577,49.42,0,71.46,56.68,621.1,343900.8819,279282.3445
43578,28.5,0,61.5,40,367.47,354432.3782,278396.5175
43580,15,0,47.17,50,133.02,345967.8112,260778.4068
43581,25.42,0,87.79,40,699.23,358172.5358,274262.6593
43582,43.52,0,17.25,71.97,290.87,345377.2598,275837.4626
43583,21.47,0,56.52,50,11.72,348330.0158,281546.1241
43585,25.93,0,67.91,56.09,98.29,342129.2283,274951.6357
43586,21.39,0,47.31,50,134.24,348822.1417,281053.9981
43587,25.82,0,43.75,70.81,491.25,359058.3627,274164.234
43588,53.01,0,100,50,226.12,339078.047,276428.0136
43589,31.72,0,25.55,81.84,132,344885.1339,274656.36
43590,40.39,0,0,96.43,52.62,345081.9842,282825.6517
43591,10.81,0,100,40,696.6,354727.6539,259203.6038
43592,2.31,0,89.23,50,280.55,357778.8351,256250.8476
43593,2.47,0,28.71,50,260.37,358664.6617,256546.1233
43594,34.93,0,13.26,89.64,525.08,359156.7877,281152.4234
43595,9,0,100,50,73.83,352857.5749,276428.0136
43596,16.26,0,99.94,50,361.29,350889.071,273770.5334
43597,14.5,0,100,30,409.75,348330.0158,258908.3282
43598,21.9,0,100,40,277.75,348920.5671,277215.4152
43599,5.92,0,0,50,57.57,360633.1657,256644.5486
43600,12.05,0,30.19,40,161.17,352070.1733,279872.8958
43601,50.57,0,61.24,40,1071.45,356007.1815,273376.8324
43602,9.83,44.33,86.1,30,241.94,347641.0394,272589.4311
43603,48.95,0,47.43,70.15,1109.4,356204.0318,274853.2107
43604,59.96,0,23.26,100,752.61,355121.3545,275443.7616
43605,8.5,0,4.87,40,451.7,350593.7953,275246.9113
43606,53.96,0,67.68,40,336.52,353448.1262,272491.0057
43607,41.08,0,80.6,40,700.94,346656.7875,277904.3916
43608,46.98,100,0,50,62.55,339373.3227,275443.7616
43609,27.64,0,9.79,89.62,903,357385.1341,272687.8561
43610,31.65,0,46.12,43.01,812.35,357089.8588,275837.4626
43611,51.85,0,26.14,94.94,495.35,354038.6776,272983.1317
43612,23.68,0,84.99,30,549.98,347837.8898,273672.108
43613,27.79,0,78.93,40,109.54,344196.1575,281250.8484
43614,21,0,100,30,382.15,348231.5908,261861.0841
43615,28.2,0,54.4,92.68,210.85,359452.0634,275246.9113
43618,23.1,0,67.75,50,149.01,359747.339,275148.486
43620,18.76,0,0,100,22.8,360830.0163,281250.8484
43622,27.96,0,18.59,79.66,270.64,358467.8114,278199.6672
43624,28.46,0,34.46,67.77,697.48,347542.6141,277116.9902
43625,27.98,0,65.28,60.64,331.25,343704.0316,275837.4626
43626,25.27,0,73.23,40,720.32,357975.6854,274459.5097
43628,31.08,0,93.63,54.78,290.32,341637.1023,274557.935
43630,22.54,0,3.68,50,165.07,359452.0634,278790.2185
43632,31.01,0,38.56,70.36,349.91,343408.7559,276231.1633
