OBJECTID,dk_correction
44008,-0.00043838983
45427,0.0013170633
45548,-0.001698284
45896,-0.00031606434
46517,0.0013444326
47177,0.00028620707
47869,-0.0019071763
47966,-0.001522522
48603,0.0007951516
49378,-0.00019921036
49656,-0.0002913638
49798,0.0015925937
51257,0.00017934153
53517,0.0007711132
54103,0.0016771485
55282,-0.00028533814
55814,-0.00046966923
55950,0.0015583052
55998,-0.0010252572
56504,0.0010809903
57080,-0.00077632256
57595,-0.0004109284
57671,-0.0005982532
57801,-0.0011617071
58066,0.00030126097
58161,-0.0015205122
58470,-0.000906195
59683,-0.0018616249
59854,-0.00048429472
31804,0.0023262096
41862,-0.00015004678
21887,-0.00046068663
32165,0.0024683545
48845,-0.0007273271
45688,0.0023667193
26267,0.00039279507
40920,0.0013341242
49890,0.0013799337
41497,0.00029187696
24011,0.00056367414
33804,0.0008557155
28303,0.0015524221
34647,-0.0009727827
31421,0.0018025325
2911,8.888589e-05
41662,0.000758559
20278,-0.0008581276
41168,0.0018787174
4815,0.0009298292
6529,-0.00079160323
11500,-3.8679224e-05
22217,0.001012499
30995,-0.00096697966
35928,-0.0005724984
39285,0.0015267567
43403,0.0005448819
44265,0.0005600364
44889,-0.00021813018
45054,0.00093792425
46516,0.0005613337
49423,0.0009913775
49466,-0.0011354717
50036,0.0011799396
50899,0.0010192511
47100,0.0009897775
46977,0.0012230896
59813,0.00014751125
54834,0.0011676471
22413,-0.00054897135
33921,-0.0005601733
28441,0.0013881293
24723,-0.00043018768
54222,-0.0005529425
6766,0.0013491637
7418,0.0016629356
58264,-0.00044725137
1759,0.0006494927
11762,0.0014841841
31000,0.00062174397
21298,0.0009980728
23962,8.2809944e-05
24827,0.00020330073
50425,-0.0005318825
36371,-0.000104400795
51762,0.00029869517
24405,0.00038561644
3332,0.00037765922
7094,-0.0013914141
10714,0.0006848597
10987,-0.0002542208
11492,-0.0001712055
12889,-0.0001513618
13849,0.0013885214
13920,-0.001421194
13963,0.0013996284
14076,-0.0008643572
15044,-0.00034182472
20590,-0.0013048672
22839,0.0011687414
29364,-0.0008413303
35741,-0.00051791733
36464,-0.0012026276
43372,-0.00056897243
44810,-0.0011697593
46389,-0.00025508553
51420,-0.0007722252
51518,0.0014125179
52606,-0.0015766337
52939,0.0012575318
53322,0.0013228343
55138,0.0013688398
56478,-2.9194634e-05
56585,0.00013321592
56592,0.0013859482
56635,0.00045572454
56909,0.0011702911
58308,-0.0009974288
59457,0.0006056302
59862,-0.0017547566
59930,-0.001246532
27587,0.0014239498
33163,-0.0012747976
32245,-0.0012816391
39432,-0.0005272995
7902,-0.0014257035
27330,-0.0011599655
56666,-0.0014302968
35840,-0.002318244
37678,0.0012931046
39813,0.0010300023
28847,0.0014165584
37660,0.001054409
42677,-0.000550495
42406,0.0014103851
1108,-0.0010496839
1663,-0.0012436169
1928,0.0007625455
2402,-0.00026178313
3222,-7.638289e-05
3925,-0.0019323691
4118,-0.00043271435
4345,-0.00088462513
4390,0.00042526098
7764,-0.00077826483
8105,-0.00053106574
8194,-8.7929424e-05
8374,-0.0010053767
10655,0.0006517824
11120,-0.0006564292
12190,0.0018866095
13656,-0.00024511619
14907,-0.0012689228
15619,-0.00010834029
15925,-0.0019025239
18022,-0.0016084476
18321,-0.0017736885
22406,-0.0032428033
24199,-0.0015918906
24750,0.00088099437
24867,-0.0002544769
25484,-0.0016751117
26561,0.002217377
26886,0.00042876974
28641,0.00053599896
29513,-0.001300218
29928,-0.00044046855
29983,0.0014583566
30007,-0.00043064682
30689,-0.0006912495
31076,-0.001079978
31088,-0.004313234
31784,0.0017364798
32229,0.00044196332
32843,0.00041958643
33323,0.001336087
33347,-0.0015921765
33489,-0.0006048023
33559,-0.00086158654
34183,-0.0020328253
34974,-0.0007246933
35769,-0.00063644676
36604,0.0015561613
37270,0.0017493903
37485,-0.00089820987
37735,-0.00022157608
38007,-0.0004152744
38474,-0.0007983628
38516,-0.00037260866
39199,-0.002150725
41003,-0.004232665
41564,-6.059045e-05
42507,-0.00015473878
42569,-0.00034799753
43603,-0.0018259189
44700,-0.0002954309
44861,-0.0023551336
45907,0.00031240983
46257,-0.0021205195
46593,-0.00079430034
49244,-0.00028900336
49443,0.0011693728
49789,-0.00019274047
50408,0.0016393452
50752,-0.001504676
51264,-0.0010844409
53124,-0.00062717823
54331,-0.0018829261
54415,-0.0006239959
55089,-0.002250033
55247,-0.0004919865
55886,0.0018573678
56096,-0.0012203571
56617,-0.0011450541
57018,-0.0006937734
57252,-0.0010841857
57883,-0.00060863746
51886,-0.0004823301
16080,0.0017080703
28460,0.0023072488
52435,1.6243663e-05
53381,0.00034143263
54132,-0.0005424428
47631,0.001338555
42916,-0.00046038209
11276,0.0016039708
9894,0.0009476668
48078,0.0005637775
28161,0.0011573383
14228,0.0012854259
49912,-0.00018831575
10461,0.0020179613
13092,0.0014471901
20525,0.00041381782
28816,0.0011490923
29549,0.0007243189
32423,0.00021082116
36676,0.00086791115
37656,0.0006161318
39993,0.0017829784
41485,-0.0005808738
42157,0.0007028789
44492,0.0013811816
45154,0.0012185057
47263,-0.000113583636
47556,4.7263224e-05
47793,0.0007522465
51359,-0.0004243008
28419,0.000665884
43977,0.0010924251
21858,0.0010489249
47040,-0.00031439634
56112,0.0013895635
22358,-0.00054098805
48175,-0.0005428237
9944,0.0011447077
6561,0.001628405
955,0.0007790872
3034,-0.0004554349
6058,-0.00032880297
21085,-0.0005175327
30266,0.00047356496
30294,-0.00049387524
31119,-0.00044872565
33989,0.0013063843
36039,0.00069966866
41746,0.00063429447
46663,-0.0005464405
54345,-0.00046892697
57243,-0.00045697996
52669,-0.0005241609
52881,0.00051527144
27445,0.00038213143
47665,0.00013214769
43921,-0.0005412018
10496,0.00077598216
2029,-0.000601823
59621,-0.00051584234
1551,0.00066001015
1669,0.00089278957
4790,-0.00087542227
4905,-0.00019997684
7417,-0.00062740175
8543,0.0011758958
10463,-5.053496e-05
11306,-0.0014512087
12622,0.0005485271
13434,0.0003940058
14377,-0.0015210952
14466,0.0013798135
21008,-0.0010095714
22096,-0.0009437888
24308,0.0014195917
26842,-0.00021449244
28124,0.0014279117
28329,-0.0013262718
30988,-0.00032620318
35408,-0.00032997085
37464,-0.0014436091
37605,0.0014579087
39376,-0.0010436359
42076,-0.0006130007
44697,0.0014073593
46700,0.0015629651
51326,0.0014572428
52270,-0.00045817206
52783,0.0001888317
54574,0.0014272989
55380,0.0014763819
55553,-0.0006064023
56721,-7.931283e-05
58226,-0.00015248312
59017,-0.00077537587
52898,0.0015767501
13131,-0.0012144479
4885,0.0019327076
11531,-0.0015141475
29783,-0.002453621
43301,0.0019627488
36334,0.0018027532
38088,0.0016677785
47891,-0.002014726
32759,0.0013447036
34208,-0.0014526634
54506,0.0017760997
51424,-0.0005053277
28144,0.001460345
46331,0.0015716632
6502,-0.001030873
39170,-0.0021167672
645,7.059099e-05
6311,0.00078447023
7738,0.0009193821
9320,-0.00032465952
9487,0.0010941545
9850,-0.001208452
10626,-0.0019303202
13026,-0.00029207626
13272,-0.0007667369
14184,-0.0016757972
14505,0.0011306838
15196,-0.001093307
15351,-0.00027493155
17439,-0.0013543083
18353,-0.0034037041
21109,-0.0009948327
21469,-0.0042658797
21785,-0.0009635701
22075,-0.0016422872
22613,0.0026639574
26511,-0.0011337218
27086,-0.0011615683
27463,-0.0005382537
29248,-0.0005832887
29480,0.0005964092
30714,0.00015252689
30881,0.0015942534
31225,-0.0020040036
31625,-0.00093438243
33054,-0.00060661184
34133,-0.0028844043
36385,-0.0017089886
37489,-0.0021142452
37831,-0.0017372924
38895,-0.0006941664
39576,-0.0011950904
39769,0.0015393086
41017,-0.002149708
41993,0.00017008698
42792,0.0015677572
42850,0.0001381142
43078,0.0005252515
43181,-0.0015971907
43809,-0.000474256
45336,-0.003147812
45513,-0.0015140758
46472,0.0013569822
47275,-0.00059258146
47794,-0.00019446528
47890,-0.0015859422
48187,-0.0006499891
49439,0.0013034721
50105,-0.0018630591
50792,-0.00012879027
51373,-0.0011273916
51394,-0.0012080413
51683,0.0004215925
52023,0.00075005414
52404,-0.0013994607
52962,-0.00019140216
53019,0.0024130396
53046,5.409168e-05
53411,-0.0007920121
53859,-0.0005163108
54509,-0.0008272934
54543,-0.0005959864
54600,-0.0007793023
55229,-0.0008990518
56047,-0.0010216436
56062,-0.0008295267
56687,-0.001123623
57160,-0.0021846923
57367,-0.0008308273
59034,-0.00066053914
59117,-0.00057011517
59749,-0.0006065811
34474,-0.000105633866
43163,0.00029570283
17154,-0.00096166274
34143,0.00091800885
671,0.0018294384
10401,-0.00021348195
16069,0.0020530005
35234,0.0006805756
18170,0.0014772643
35071,0.00090986444
45448,0.0014392701
50366,-1.0419171e-05
47415,0.0010976107
43916,-0.00017735315
18349,0.00056926394
30092,0.00057989685
37780,0.00028888183
38457,0.0014615986
39804,0.0020429105
41757,0.0018223184
42680,0.0003065602
43088,-0.00066086417
43882,0.0010288339
44934,0.0011690087
46387,4.234677e-05
47335,-0.00065905927
48116,0.0005089948
49298,0.00016414048
49594,0.0015301188
33624,0.00040470995
35351,0.001171161
49742,0.00081822695
57584,-0.0006592204
51810,0.0014802092
710,0.00089297583
53927,-0.0005474291
48921,-0.00052883057
28025,0.00065490184
58151,-0.00053432444
1817,-0.00045943772
10035,0.00036089076
20875,-0.0005287579
25335,-0.0005064667
31449,-9.296136e-05
33478,-0.00030667428
35093,7.1980525e-05
40979,-0.0005161087
47611,-0.00047778385
50945,0.000536649
51022,-0.00066878553
56203,-0.00047228066
57776,-0.00047187088
57785,-0.0004343926
2085,0.00051332125
10093,0.0010684156
574,0.0003753421
34697,0.0018172734
51871,-0.00051181996
51551,0.0016686232
1290,-0.0005025412
21547,0.0018167174
45831,4.269788e-05
54649,0.0015997677
14206,0.0005923682
1140,0.00047635147
2262,0.0014731586
3347,-0.0014857627
4157,-0.000109949615
5198,-0.0027406528
5425,-0.0010218131
8023,-0.00020069769
8989,-0.0002741809
11755,-0.0007249187
14297,-0.0003665206
15520,-0.0022003162
17142,0.0009552301
17151,-0.0031599659
18925,-0.0014184038
19184,0.0008113147
19814,0.001481588
22866,-0.00055266544
23973,-3.3300836e-05
24497,-0.0010671034
26772,-0.0035368204
26866,0.00038169185
31731,0.00173744
33131,0.0005847537
33246,-0.0002473942
34399,-0.0010374053
36725,0.00159019
37948,0.0014666207
43358,-0.0008470579
43918,0.0016276264
44152,-0.00075019104
46237,0.001526718
46897,0.0016714386
48077,0.001465349
48781,0.0016306019
48871,0.0016144188
49959,0.00017993804
51587,-0.0005644504
52406,-9.940285e-05
53898,0.0014737803
54935,0.0014761561
55655,-0.0012124865
57188,-1.5709084e-05
59150,-0.0002468913
52567,0.0010304903
50631,-0.0012613512
58914,-0.0014962326
24223,-0.006587351
10166,-0.0017343895
14985,0.0013451823
46332,-0.00088437414
58245,-0.0004940643
45787,-0.0014092806
36803,-0.0019436548
54941,0.00027156575
45557,-0.00082125654
45960,-0.0022292468
41930,0.0015201918
32300,-0.0065970845
40966,-0.0022170772
47293,-0.0015763245
24445,0.0010385183
190,-0.0021417807
395,-0.00050403504
3050,-0.0009766859
3323,-0.0006600716
4080,-0.0018758415
4661,-0.0014385763
5655,-0.0009914017
7544,-0.0004759659
11260,-0.002078175
13509,-0.00062979804
14278,0.0019244733
17549,-0.002157574
18795,-0.0012194435
19285,-0.0015683225
20051,0.001145076
21560,-0.001678539
21828,0.001407892
24280,-0.0037196274
25228,-0.00050543295
25683,-0.000546949
25934,0.00037526013
27990,0.00033695344
29253,-0.0012103305
31309,-0.0007392238
32681,-0.0014915918
34040,-0.0008316296
34868,-0.0014185472
35987,0.0019185175
37606,-0.0010772212
37868,-0.0011750157
37992,-0.0018224348
38484,-0.0002733674
38780,-0.00092030084
39049,-0.0010344735
39063,0.0009961482
39503,-0.0010697637
39909,-0.00052863127
40017,-0.00088216644
40697,-0.00019431161
40869,0.00010885252
41094,-0.0006159642
41254,0.0014939927
41263,0.00040971534
41540,0.00040997053
42729,-0.0011814828
43075,-0.0016188393
43085,0.00060191285
43601,-0.0018384228
44122,-0.001249365
44213,-0.0015033712
44218,0.0028332057
44539,-0.0010859766
44836,-0.0010882006
46875,-0.0020806217
46900,0.0011867196
50442,-0.00025689462
51229,0.001406346
52175,0.0010699327
52345,0.0012097028
53429,-0.00093048764
53562,0.0026836046
53636,0.00029341644
53947,-0.000581088
54292,-0.00048289308
54518,-0.00073759025
55956,-0.0011556367
58076,-0.00048595062
58078,-0.0019135675
58265,-0.0009492948
58396,-0.0010296511
58801,-0.0010920162
58898,-0.0018504555
27928,0.0001521646
47962,-0.0014693704
45618,0.0004606084
41021,0.0006733709
52301,0.0013016951
50178,0.00075784186
39078,0.0008196966
40694,0.0002047685
47120,0.0014612223
25277,-0.001191109
24350,1.9708183e-05
2633,-0.00010185642
4198,0.0010963855
6845,-0.0008256803
29303,0.0012118486
31318,-0.0010778285
32297,0.001901112
34407,0.0005349093
37043,0.0015581399
38065,-0.0013580318
40733,0.00062021473
45213,0.00021318207
46918,0.0012069182
48674,0.0014301804
50662,0.001765071
54001,0.0003030016
48708,0.00095065497
18670,0.00044665998
25836,0.00039333384
52263,-0.0007154653
33307,0.0014894935
28020,-0.00057862
20853,-0.00074944785
3157,-0.00047236914
5419,-0.000510341
19794,0.00043932768
20633,0.0012634271
21418,0.00025496492
30733,-0.00048784865
42120,-0.0004781927
43967,0.0016364981
47805,-0.0004807762
50883,-0.0005142498
51823,0.0006789905
56574,-0.0005788673
57070,-0.00078197103
57560,-0.00056393305
57963,-0.0005361228
58913,-0.00055804616
59783,-0.00022914773
59944,-0.0004953942
8298,-0.0009292052
55910,0.0006836569
54534,-0.0005377135
8711,-0.0003282586
55955,0.0017187418
31373,0.00031208573
58805,-0.0005693487
48657,0.00034600403
55389,-0.0005205325
54886,0.00025198003
359,-0.000107133295
1042,-0.0022510956
1322,0.00055356
2431,0.0015858822
3625,0.00066756504
4504,-0.0020098486
5088,-0.0039143083
6051,0.0016766717
9018,-0.0016976218
10237,0.0004782495
12314,-0.00016746251
12403,-0.0015249527
12872,0.00045464048
13347,0.0015805019
16925,0.00037944363
18588,0.000586201
21133,0.0015120329
21946,-0.0012399494
22999,-0.0013126116
23501,0.0015083202
24279,-0.002762172
24606,0.0015953556
25172,-0.00027793227
26281,-0.0009234138
30299,0.0015365398
31817,-0.0049907505
32581,-0.0006125332
33737,-0.00040246407
34185,0.0018888623
34698,-0.003273427
35200,-0.00019482663
40109,-0.0010142806
40205,7.445598e-05
43086,-0.00065784296
43816,0.0016013994
46867,0.0015601492
47519,-0.00073524565
49099,-0.00027635647
49771,0.0015136586
51199,0.0017288546
51724,-0.00070621027
53833,0.001629503
54559,0.0015166611
55014,0.00028586155
55582,-0.00015012128
58905,-0.00016556634
55051,-0.00025153486
32975,0.001328642
37069,-0.0019811275
56000,-0.0009651026
12527,-0.00087607605
30048,-0.0072914255
37801,-0.0017582714
12012,-0.0009986474
46792,-0.0020347922
731,0.0011391253
29842,-0.00086133974
53239,-0.0016314308
2146,-0.0015306245
17027,-0.000503873
33147,-0.006101744
29107,0.00049972767
42541,-0.0011716294
12141,-0.0016658246
30578,-0.0008680788
14107,-0.0022078077
1329,0.00054894155
1530,-0.0017323005
1992,-0.0010921094
2709,0.00075781206
3565,-0.0005144249
4116,0.0014540511
5459,-0.00030105514
7382,-0.0017305925
8197,0.001002124
8833,-0.0011047865
10537,-0.00043125683
11226,0.0009933957
12876,-0.000165503
13512,-0.0001761769
14355,0.0015612734
14676,-0.0020395075
17641,0.00082720164
18318,0.0009865989
18731,-0.0020180899
21437,0.00021676766
21516,0.00065343315
23771,-0.0007392843
24198,-0.0019011614
24383,-0.0017435788
26530,-0.0014446811
29242,-0.00045257667
31096,-0.0010412908
32185,-0.000962758
33505,0.0011898805
33892,-0.0018952941
35627,0.001345797
35749,-0.0015791315
37480,0.0012189136
38304,-0.0017745239
38364,-0.0014015133
38707,-0.002157085
39160,-0.00014769146
39635,-0.0010953979
39692,-0.0007043374
40413,-0.0011387928
41283,-0.0007376387
41322,0.00075418083
41782,-0.001065034
42105,-0.00024704682
42173,-0.0007183538
42591,-0.0015215869
42876,0.0019784537
43362,-0.0010916437
44721,-0.0006477968
45701,0.0011261678
45731,-0.001530712
45911,-0.0014338284
45918,-0.0011929083
46640,0.0013987231
47411,-0.0020312737
48610,-0.0010732799
48666,-3.6382582e-05
49367,-0.0006184736
50000,0.0012980658
50681,-0.0014906316
52333,-0.0008910871
52336,0.0026341644
52523,0.002633873
53028,-0.0014687614
54337,-0.00047910726
54678,-0.0009379885
56845,-0.0020822925
57633,-0.0011061202
57945,-0.00085876323
57991,-0.0018090694
58359,-0.0016781627
58589,-0.0008984539
14988,0.0005674553
45070,0.0002989662
40740,0.00082520815
24963,-0.0009823567
44769,0.00034653535
13132,0.0008333896
44228,4.830165e-05
48437,0.00035870587
75,0.0011014002
13353,-0.0013596467
14533,0.0012558755
36143,0.0017532646
36635,0.0009304024
41314,-0.0009716279
41831,0.00047968933
43202,-0.0018202518
44998,0.0011760318
45285,-0.0013911012
47621,0.001375726
49987,-0.0010212553
50167,0.0018212381
4653,-0.000335
29607,0.00036522327
16760,0.00041686883
45576,0.00031755166
53995,-0.000968921
56138,0.0014505251
29252,1.5505124e-05
12050,0.000118216034
17763,-0.00047527626
21077,-0.0012496863
30572,0.00031179516
36648,-0.00058815395
38379,0.00010094931
38402,-0.0005276925
41187,-0.00085619045
43158,-0.0005589179
45477,-0.0004999782
48586,0.0004582107
48815,-0.0004896517
49127,-0.00081075495
53061,-0.00048287073
53194,0.0008700052
58134,-0.00048193475
58659,-0.0004847315
59589,-0.00061104214
3641,0.0013496154
34979,-0.00056088855
46846,-0.0006201356
184,0.00040193135
4240,-0.0012710686
25837,7.56341e-05
55977,0.0015884112
52427,0.00023952918
48632,-0.00076597696
53004,-0.0005770377
9138,7.813331e-06
17666,0.0015981975
714,-0.0029128515
727,-0.004396171
1718,-0.0003055674
3053,0.0020973594
3546,0.00045897206
5344,0.0015571346
8017,-0.0035022297
11005,-4.2998698e-05
11511,0.00016056141
11551,0.0005763336
12749,-0.0010295217
13424,-0.0018373285
14234,-0.0023974408
14815,-0.0007755463
16173,-0.0017780042
18514,-0.004960244
20587,-0.00085646054
22798,0.0015147631
23519,-0.0029975888
24006,-0.0006547007
26357,0.0015318394
27250,-0.0025420408
28829,-0.00053988304
31727,-0.0013785879
33278,-0.0035218303
33725,0.000455759
33861,0.00066782394
35871,-0.0009620073
36955,0.00021341117
37317,-0.002879755
37533,-0.0031049694
38443,-0.0009345175
38998,-0.005828724
39200,0.0014998238
40005,-0.0010078629
40805,0.0015288899
42601,-0.0005967454
46083,-0.00077925855
46397,0.0011058883
46654,0.001517219
48281,-0.00056264875
49717,0.001536604
50720,-0.0007140171
51432,-0.0002222606
53013,0.0015359237
55077,0.0014967066
55328,0.0015304331
56151,0.0015553869
58053,-0.00036056852
58117,3.821822e-05
8834,-0.0070975493
11453,0.0003526532
48868,-0.00053852005
30961,-0.0016292133
39136,-0.0011685523
38761,-0.0012469585
4959,-0.001692466
50185,-0.0009637526
55287,-0.0011276384
54040,-0.0003936994
21436,0.00021478394
17401,-0.001784368
41215,0.0005041384
606,-0.0017261426
798,-0.00081403507
2586,-0.0016819271
5646,0.00096436916
6552,-0.0009646262
7681,-0.0018082322
8540,-0.0016021575
12252,0.001402725
12433,-0.0022696522
12859,-0.00022739312
13742,-0.0015148032
15519,0.00070898375
17571,-0.00034436537
18641,-0.0005980148
22988,-0.0005515809
23496,0.00077963574
27784,-0.001908028
27930,-0.0018677819
28016,-2.6551541e-05
28610,0.00063199224
29744,-0.0021349522
29891,-0.00023370003
31862,0.0007977225
32343,1.9507948e-05
33609,0.0010615392
34332,-0.0022304938
34880,-0.00019719126
35185,0.0007191268
35797,0.001377326
36546,-0.0012819231
38888,-0.0020848787
39059,0.001102204
39631,0.0014390829
39694,0.00042105885
41159,0.0011675716
42113,0.0008121026
43089,-0.0006883289
43139,-0.00150378
43557,-0.0013314947
43950,-0.00018766848
44243,-0.00021981495
44930,-0.00027775345
45281,-0.0003315718
46718,0.00087607885
46960,-0.0008642874
47255,-0.0011356245
47754,-0.0013374011
47916,-0.0016128025
48565,0.0011895862
48854,0.0006408603
48963,-0.0010516574
49186,-0.00043861428
50123,-0.0017721304
50252,-0.0003583324
50846,0.00037053274
51350,-0.00050165644
52014,-0.0006474131
52245,0.00080659287
52980,0.00049369456
53000,-0.00010623457
53471,-0.0006744517
53582,-0.00083509786
53923,-0.0009773164
55086,-0.0016305489
55332,-0.0005215495
55807,-0.0010163444
56484,-0.0009213402
56505,-0.0009173495
56895,-0.001342692
57493,-0.0007774029
57511,-0.000323202
57585,-0.0015556789
58831,-0.0010555512
59254,-0.0004980066
54739,-0.00154647
54576,-0.0016952879
10591,0.00054978067
6068,0.0004780949
32340,0.0025686012
26503,-0.000619723
1745,0.00049419375
10903,-0.0009030276
49604,0.00048884423
41610,0.0011689877
107,-0.0015330347
1956,0.0018321746
5776,9.583775e-06
18021,0.0010275724
24000,-0.0010463032
33205,0.0014258944
43131,-0.0011531827
43295,0.0001542184
44164,-0.00152183
45016,0.00078236265
48298,0.0017616493
49000,0.0009749844
13968,0.00031611393
20299,-0.0010741199
4469,0.00020040758
33682,-0.0003968957
48627,0.0002881824
55267,-0.0013068751
50154,0.0014249422
2701,0.00032077963
50153,-0.00047670817
6823,-0.000440666
8146,0.0009375457
10582,-0.00045641046
10931,-0.000574864
24669,-0.00051882816
27404,-0.00036194315
31477,4.3078326e-06
31833,-0.0006111958
33992,-0.0005487432
37750,-0.00078346534
39156,-0.0005045221
39487,0.0006574951
42046,-0.00046827132
47628,-0.00047053955
49219,-0.00075658085
52043,0.0013907258
52049,-0.00044830842
54870,-0.0009302469
57795,-0.00058610504
58705,-0.0004959828
56506,-0.0004944871
52667,0.0005922937
49091,0.000201168
40320,-0.000608074
54484,0.0013989117
21013,-0.0004703612
6390,-2.2291206e-06
25959,-0.0011597485
11659,-0.0006430787
47414,0.00029707327
38982,0.001466352
10242,0.0014328961
40592,0.0014962023
38934,0.0014262628
44,-0.0044634393
506,-0.001351777
983,-0.0019220482
4907,0.0014489046
7745,-0.0004079691
8908,0.0015019975
9052,-0.0022917823
11490,0.00066046556
12473,-0.002669198
13419,0.00045709359
13862,-0.0033254377
15334,-0.0011211191
15406,-0.0021608747
17386,-0.00058582984
17531,-0.0058811144
19214,-0.0062244744
19297,0.00045073824
19307,-0.0015436071
19440,0.00060697785
21115,-0.0040213983
21203,9.486917e-06
22320,-0.00039051892
22808,-0.00057595596
25191,-0.0028425087
27443,-0.0004935954
27628,-0.0010418962
29207,-0.0025971937
29766,-0.0033873837
30292,-0.005617689
31518,-0.0033479244
31546,-0.00046984525
31621,-0.0012822193
32028,-0.0012998017
33138,-6.1008614e-05
33904,-0.0009447946
37003,0.0048858584
40387,-0.0009480589
42429,0.0058838227
42564,-0.0010177451
50911,0.0014228756
52298,0.0014338768
52576,0.0015179422
54764,-0.0005573579
55437,0.0014585117
56400,0.0015146099
58290,-0.0009846287
59075,-0.0011264603
50690,-0.0015212311
21054,-0.0017924695
55566,-0.000644756
42793,-0.00085811643
38838,-0.002041902
45782,-0.00202899
56285,-0.0006167474
21337,0.00039255666
31713,-0.0064635496
7220,-0.0040876376
7188,0.00020553963
46802,-0.0018930449
56948,-0.0013793516
59810,-0.00059288694
33026,-0.0021637804
50,-0.0014929692
206,0.0004395526
1130,-0.00038244296
1989,0.0010004309
2298,0.00051201554
2986,-0.0011063158
3159,-0.0012185094
4055,5.7317782e-05
4755,-0.0014681523
7980,0.000357877
8966,-0.00030600606
10736,-0.0024948376
11098,-0.0003900691
11112,-0.0015299763
12049,-0.0009504403
12116,-2.1444168e-05
12236,0.0011998345
13018,-0.0019861343
14513,0.0007719784
20535,-0.0011184602
22678,0.0021744561
24163,0.0003955164
25092,-0.0018637427
25169,-0.00021454087
25238,-0.00035189232
26648,-0.0008262242
29318,-0.0019057686
29966,0.00034672627
29968,0.00029505836
30663,-0.0020998404
31942,0.0009861705
32851,0.0015107556
33127,-0.00084558455
33148,-0.0017957627
33564,-0.0006732582
34448,-0.001955097
34546,0.00090126926
35261,-0.0006045946
35804,-0.0006332337
39524,-0.0005531474
40333,0.00023233751
41189,-0.001983968
41735,0.00030580768
42570,9.119557e-05
42929,0.00046310434
43045,0.0005462165
43176,-0.0015955898
43838,-0.0019494961
44294,0.00033663446
44308,-0.00021823449
45704,-0.0008964869
45706,-0.00067147566
46011,0.0006305245
46432,-0.0023112423
47440,-0.0015244554
47486,-0.0011560745
48746,0.00056735845
48916,0.00056958804
49086,-0.0006610132
49494,9.8422635e-05
49567,-0.00088317087
49917,0.001218216
50593,0.0012351735
50746,8.94675e-06
51156,0.00041574193
51868,0.00032295147
53173,-0.0009578648
53324,0.0003748755
54078,-0.0011608372
55780,-0.00090993894
56012,-0.0005344772
56992,-0.0015680217
57432,-0.00062235305
57702,-0.00085270917
58229,-0.0005191909
58311,-0.0012716497
59062,-0.0008065901
59691,-0.0005122605
31395,-0.00080980314
34640,0.0038658795
33015,-0.00048240414
44372,-0.00016802875
30789,-0.0007771482
49390,-0.0013372297
8991,-0.00080620265
584,0.0017516101
16160,0.0011573285
16917,-9.3496405e-05
17326,-0.00056457287
26432,-0.0005403473
26632,-0.001364606
28977,0.0005962178
31049,0.0019589704
31545,0.00088032056
32417,5.285302e-05
36935,0.0005534645
38121,0.0009339305
40893,0.0015999195
49137,-0.001653654
20644,0.00046711415
39619,0.00022972468
20108,-0.0012045777
42107,0.00022466714
46817,-0.00043399958
49692,-0.0016281358
42097,0.0014081178
6505,-0.00046013715
10352,-0.00044104038
10720,-0.00051797135
11519,-0.00051755225
12992,-0.00045392802
13845,-0.00018024677
17405,-0.0004747589
29118,-0.00044247834
37671,-0.0004034969
40266,-0.00046702893
44160,-0.0005798149
45920,-0.0009355275
47182,-0.00039872574
52837,-0.00054364605
53259,-0.00049332576
53752,0.0013716831
54410,-0.0005690544
56949,-0.00095248455
25096,0.0012011193
57961,-0.00055024074
6957,0.0013496806
56212,0.0014242479
133,0.0002653408
32703,0.0009698509
16694,-0.00081301713
46798,0.0014763768
52558,0.0012104637
54357,0.00090088183
19076,-0.00046611903
56912,0.0013253731
52930,0.0011947886
18792,0.001200045
37286,-0.00037589157
39568,0.0012518228
47259,0.00055836467
42328,0.0015073139
32985,-0.00039654365
21938,-0.0006840131
11880,-0.0005189539
51117,-0.0006845151
6715,-0.0011745156
600,-0.0010705697
3319,-0.0012538037
5660,0.00059843576
5789,-0.002112757
6692,0.0007380997
7427,-0.0010762503
8845,-0.0005706367
9349,-0.0017755465
12612,-0.0019386276
14089,-3.6559068e-06
14499,-0.002442543
15022,-0.0019572764
16224,-0.0036571012
16743,-0.0016724668
17255,-0.0041762604
18860,-0.0015422157
20891,-0.0006580525
23109,-0.0016789711
23776,-0.006564718
24042,-0.0022017243
26080,-0.00043786084
26264,-0.0027707084
27274,-0.003615975
27749,-4.5658555e-05
29715,-0.00029339036
30134,0.0005062376
30407,-0.0025127004
30749,-0.0054318844
30846,-0.003425851
34445,-0.0007454683
35165,-0.0009586718
36506,0.00014598342
37070,-0.0014951727
40559,-0.001647701
41062,-0.0014697877
44966,-0.0010120808
49966,0.001499468
50826,-0.0004738667
52937,-0.00040738145
53378,-0.0016584988
55257,-0.00061765313
56029,0.001450439
56170,-0.0021783053
58085,-0.00046262145
58386,-0.0011280342
15830,-0.0006151418
38202,-0.00036101043
34799,-0.0032639443
3719,0.0008364455
59776,-0.00180559
48490,-0.0012898366
18310,-0.0041952557
46542,0.0060854503
30897,-0.0006188811
32626,-0.002927666
35991,-0.0056987717
