OBJECTID,Temperature,Pct_Canopy_1,Built_Environment_Index,Mean_Elevation,X_Coor,Y_Coor
59471,87,0.472,0.1918724,0.595,298630.5511,4636933.47
35309,88,0.048,0.1515134,0.437,298630.5516,4633841.835
12898,90,0.002,0.51131,0.548,298630.6009,4630750.2
53058,88,0.868,0.0303811,0.548,298630.837,4635912.921
27183,91,0.05,0.6011725,0.571,298630.8537,4632821.286
7461,90,0.083,0.7228232,0.516,298630.9191,4629729.652
44743,88,0.003,0.6243127,0.563,298631.1283,4634892.373
19571,90,0.474,0.3196479,0.571,298631.161,4631800.738
59551,87,0.002,0.3530659,0.595,298631.4248,4636963.46
35559,88,0.116,0.1009546,0.437,298631.4249,4633871.825
13048,90,0.146,0.4476987,0.563,298631.4737,4630780.19
53283,88,0.76,0,0.532,298631.7106,4635942.912
27426,91,0.395,0.6529375,0.571,298631.7268,4632851.277
7635,90,0.003,0.559334,0.524,298631.7918,4629759.642
45005,88,0.45,0.4214318,0.563,298632.0017,4634922.364
19773,90,0.187,0.4275131,0.563,298632.034,4631830.729
35816,88,0.001,0.7952668,0.444,298632.2981,4633901.816
59630,88,0.272,0.2927132,0.595,298632.2986,4636993.45
13196,90,0.033,0.5486679,0.563,298632.3465,4630810.181
53507,88,0.018,0.1002791,0.524,298632.5842,4635972.902
27670,91,0.006,0.4871117,0.563,298632.5999,4632881.267
7809,91,0.279,0.449928,0.524,298632.6644,4629789.633
45266,87,0.301,0.3757223,0.563,298632.8752,4634952.354
19976,89,0.005,0.5972056,0.563,298632.907,4631860.719
36075,88,0,0.840591,0.452,298633.1714,4633931.806
59703,88,0.17,0.5342493,0.595,298633.1723,4637023.441
13344,91,0.223,0.4901713,0.563,298633.2193,4630840.171
53730,88,0,0.1322458,0.516,298633.4578,4636002.893
27915,92,0.118,0.4352726,0.563,298633.473,4632911.258
7982,91,0.091,0.69158,0.516,298633.5371,4629819.623
45526,87,0.016,0.4355165,0.556,298633.7486,4634982.345
20180,89,0.032,0.5227131,0.563,298633.7799,4631890.71
36336,88,0,0.7199491,0.46,298634.0447,4633961.796
59769,88,0.076,0.3312593,0.603,298634.0461,4637053.431
13492,91,0.41,0.6770702,0.563,298634.0922,4630870.162
53952,88,0.217,0.227708,0.492,298634.3314,4636032.883
28161,92,0.004,0.6050593,0.563,298634.3461,4632941.248
8154,91,0.076,0.6256807,0.516,298634.4097,4629849.613
45785,87,0.034,0.414431,0.556,298634.622,4635012.335
20384,89,0.129,0.511543,0.563,298634.6529,4631920.7
59963,88,0,0.2824455,0.595,298634.7944,4637161.317
36599,88,0.19,0.6302579,0.484,298634.918,4633991.787
59828,88,0.048,0.4079463,0.595,298634.9198,4637083.422
13642,91,0.353,0.5079349,0.571,298634.965,4630900.152
54173,88,0.924,0.0429142,0.492,298635.205,4636062.874
28407,92,0.072,0.6862494,0.571,298635.2193,4632971.239
8324,92,0.061,0.5663708,0.516,298635.2824,4629879.604
46043,87,0.71,0.2957282,0.556,298635.4955,4635042.325
20590,89,0.331,0.6027058,0.563,298635.5259,4631950.691
36866,88,0.019,0.4777326,0.5,298635.7913,4634021.777
59880,88,0.021,0.1984083,0.595,298635.7936,4637113.412
13793,91,0.146,0.6914552,0.563,298635.8378,4630930.142
54393,88,0.479,0.2837592,0.492,298636.0786,4636092.864
28655,93,0,0.7268394,0.563,298636.0924,4633001.229
8491,92,0.023,0.5679547,0.516,298636.155,4629909.594
46300,87,0.026,0.3979064,0.548,298636.3689,4635072.316
20796,89,0.372,0.4270949,0.563,298636.3988,4631980.681
2440,88,0,0.5071279,0.532,298636.5929,4628891.146
37135,88,0.012,0.5514318,0.516,298636.6646,4634051.768
59925,88,0.05,0.4377046,0.595,298636.6674,4637143.403
13958,91,0.85,0.3505983,0.563,298636.7106,4630960.133
28903,94,0.1,0.4379,0.563,298636.9655,4633031.22
8656,92,0.705,0.4341762,0.532,298637.0277,4629939.585
46555,87,0.013,0.3040561,0.556,298637.2424,4635102.306
21002,89,0.586,0.5349017,0.571,298637.2718,4632010.671
2620,88,0,0.4871108,0.532,298637.3501,4628919.037
37405,87,0.114,0.5121967,0.548,298637.5379,4634081.758
14130,91,0.104,0.4565139,0.563,298637.5834,4630990.123
412,89,0,0.4379,0.484,298637.6778,4627898.489
54828,88,0,0.2938309,0.5,298637.8258,4636152.845
29152,93,0.255,0.4341803,0.563,298637.8387,4633061.21
8820,92,0.002,0.4023167,0.532,298637.9004,4629969.575
370,89,0,0.5268459,0.484,298638.0451,4627874.225
46809,87,0.003,0.5133799,0.563,298638.1159,4635132.297
21209,89,0.081,0.5301133,0.571,298638.1448,4632040.662
2799,88,0.054,0.5106301,0.516,298638.2226,4628949.027
37677,87,0.005,0.5064865,0.563,298638.4112,4634111.749
14309,91,0.001,0.60387,0.563,298638.4563,4631020.114
454,88,0,0.5268683,0.484,298638.5502,4627928.479
55044,88,0,0.1913623,0.492,298638.6995,4636182.835
29403,93,0,0.5467734,0.563,298638.7118,4633091.2
8984,92,0.554,0.492423,0.548,298638.773,4629999.566
47063,87,0.025,0.4374827,0.563,298638.9893,4635162.287
21416,88,0.03,0.4693331,0.571,298639.0178,4632070.652
2978,89,0.076,0.4807306,0.516,298639.0951,4628979.018
37951,87,0.036,0.5048199,0.571,298639.2845,4634141.739
14494,91,0.14,0.5691621,0.563,298639.3291,4631050.104
496,88,0,0.7261511,0.484,298639.4226,4627958.47
29649,93,0.076,0.6096166,0.548,298639.585,4633121.191
9147,91,0.158,0.5693206,0.548,298639.6457,4630029.556
47316,87,0.008,0.430522,0.563,298639.8628,4635192.278
21626,88,0.035,0.091959,0.571,298639.8908,4632100.643
3159,89,0.002,0.4797497,0.524,298639.9677,4629009.008
38226,87,0.008,0.4673858,0.579,298640.1578,4634171.729
14685,91,0.006,0.4757905,0.571,298640.2019,4631080.095
540,89,0,0.7589621,0.484,298640.2949,4627988.46
29884,93,0,0.5057392,0.548,298640.4581,4633151.181
9309,91,0.108,0.6096632,0.548,298640.5184,4630059.547
47568,88,0.045,0.5389833,0.563,298640.7363,4635222.268
21840,88,0.272,0.0959001,0.571,298640.7638,4632130.633
3341,89,0.129,0.4491554,0.524,298640.8402,4629038.999
38501,88,0.398,0.3969833,0.579,298641.0311,4634201.72
14879,91,0.065,0.4496473,0.571,298641.0748,4631110.085
584,88,0,0.8027101,0.484,298641.1673,4628018.45
55681,88,0.039,0.3047784,0.484,298641.3204,4636272.807
30110,92,0.005,0.6572446,0.524,298641.3313,4633181.172
9472,91,0.51,0.3262355,0.548,298641.3911,4630089.537
47819,88,0.016,0.3951467,0.563,298641.6097,4635252.258
22057,88,0.096,0.448113,0.579,298641.6368,4632160.624
3524,89,0.001,0.5716116,0.516,298641.7127,4629068.989
38776,87,0.12,0.522766,0.579,298641.9044,4634231.71
15080,91,0.15,0.5909188,0.571,298641.9476,4631140.076
630,88,0,0.9895133,0.484,298642.0397,4628048.441
55891,88,0.097,0.0210192,0.484,298642.194,4636302.797
30337,92,0.071,0.5638248,0.516,298642.2045,4633211.162
9634,91,0.027,0.4570328,0.556,298642.2638,4630119.528
48069,88,0.06,0.5696186,0.563,298642.4832,4635282.249
22277,88,0,0.6470989,0.579,298642.5098,4632190.614
3707,89,0,0.5335054,0.516,298642.5853,4629098.979
39051,87,0.365,0.5183647,0.579,298642.7778,4634261.701
15287,91,0.074,0.6674147,0.571,298642.8205,4631170.066
677,88,0.094,0.8946795,0.492,298642.912,4628078.431
56100,88,0.2,0.0245224,0.492,298643.0676,4636332.787
30564,91,0.071,0.5587872,0.484,298643.0776,4633241.153
9796,90,0.001,0.5729014,0.563,298643.1365,4630149.518
48318,88,0.076,0.3977125,0.571,298643.3567,4635312.239
22502,89,0,0.4668306,0.579,298643.3828,4632220.605
3890,89,0.033,0.4434578,0.516,298643.4578,4629128.97
39326,87,0.076,0.5425683,0.579,298643.6511,4634291.691
15496,91,0.003,0.5840145,0.571,298643.6933,4631200.057
56307,88,0,0.1129782,0.5,298643.9413,4636362.778
30792,91,0.516,0.2268322,0.476,298643.9508,4633271.143
9957,89,0.075,0.51553,0.563,298644.0092,4630179.508
726,88,0.395,0.6581461,0.492,298644.0135,4628108.223
48566,88,0.08,0.4159664,0.579,298644.2302,4635342.23
22729,89,0,0.2299632,0.579,298644.2559,4632250.595
4074,89,0.013,0.7326412,0.516,298644.3303,4629158.96
39600,87,0.065,0.7933253,0.579,298644.5244,4634321.682
15704,91,0,0.9194907,0.571,298644.5662,4631230.047
56513,88,0.076,0.0827631,0.5,298644.815,4636392.768
31021,91,0.02,0.4379,0.46,298644.824,4633301.134
10117,89,0.354,0.4328013,0.563,298644.8819,4630209.499
48813,88,0.028,0.3485412,0.579,298645.1037,4635372.22
22957,90,0.145,0.1745767,0.579,298645.1289,4632280.585
4257,89,0,0.8713615,0.516,298645.2029,4629188.951
39873,87,0.013,0.3493354,0.579,298645.3978,4634351.672
15909,91,0,0.9377258,0.571,298645.4391,4631260.037
56717,88,0.114,0.0564891,0.5,298645.6886,4636422.759
31251,91,0.194,0.4019922,0.437,298645.6972,4633331.124
10277,89,0.002,0.5502122,0.563,298645.7546,4630239.489
49058,88,0.083,0.4491992,0.579,298645.9772,4635402.211
23186,90,0.004,0.4379,0.579,298646.0019,4632310.576
4440,89,0,0.8330382,0.508,298646.0754,4629218.941
40146,88,0.007,0.4415261,0.579,298646.2711,4634381.662
16114,91,0,0.4379,0.571,298646.3119,4631290.028
56920,88,0.034,0.04379,0.492,298646.5623,4636452.749
31482,90,0,0,0.421,298646.5704,4633361.114
10436,89,0.006,0.3934715,0.563,298646.6273,4630269.48
49302,88,0.076,0.5905933,0.579,298646.8507,4635432.201
23415,91,0,0.4579024,0.579,298646.8749,4632340.566
4622,89,0.235,0.7153052,0.5,298646.948,4629248.932
40419,88,0.024,0.6868014,0.579,298647.1445,4634411.653
16319,91,0.148,0.4379,0.571,298647.1848,4631320.018
57121,88,0.026,0.0416005,0.5,298647.4359,4636482.74
31712,90,0,0.1817285,0.429,298647.4436,4633391.105
10595,89,0.003,0.1936894,0.563,298647.5,4630299.47
49545,88,0.383,0.5413101,0.579,298647.7242,4635462.191
23644,91,0,0.6779421,0.579,298647.748,4632370.557
4804,89,0.595,0.4541499,0.5,298647.8206,4629278.922
775,88,0.361,0.4198402,0.492,298647.9654,4628137.433
40693,88,0.151,0.6799901,0.579,298648.0178,4634441.643
16524,91,0.152,0.5176569,0.571,298648.0577,4631350.009
31944,90,0,0.6714021,0.421,298648.3168,4633421.095
10752,89,0.177,0.3360443,0.563,298648.3728,4630329.461
49787,88,0.069,0.2928708,0.595,298648.5977,4635492.182
23874,91,0,0.5042184,0.563,298648.621,4632400.547
4986,89,0.089,0.4317694,0.5,298648.6931,4629308.913
40969,88,0.008,0.6431546,0.579,298648.8912,4634471.634
16729,90,0.582,0.4847802,0.579,298648.9306,4631379.999
32176,90,0,0.8292062,0.421,298649.19,4633451.086
10909,89,0.088,0.3819515,0.563,298649.2455,4630359.451
50028,88,0.308,0.2175177,0.595,298649.4713,4635522.172
24105,91,0,0.926439,0.563,298649.4941,4632430.538
5168,90,0.008,0.3826254,0.5,298649.5657,4629338.903
41245,88,0.076,0.4301732,0.595,298649.7646,4634501.624
16935,90,0.019,0.5636222,0.571,298649.8035,4631409.99
32410,90,0.076,0.3656465,0.421,298650.0632,4633481.076
11065,89,0.004,0.3863162,0.563,298650.1182,4630389.442
50268,88,0.036,0.5076786,0.587,298650.3448,4635552.163
24336,91,0.016,0.5184211,0.548,298650.3671,4632460.528
5348,90,0.002,0.3608296,0.5,298650.4383,4629368.894
41521,89,0.224,0.5552247,0.595,298650.6379,4634531.615
17140,90,0.008,0.558652,0.579,298650.6764,4631439.98
32645,90,0.049,0.8465223,0.421,298650.9364,4633511.067
11221,89,0.004,0.5862941,0.548,298650.991,4630419.432
50507,88,0.053,0.5924892,0.587,298651.2183,4635582.153
24569,91,0.205,0.5658244,0.54,298651.2402,4632490.519
5525,90,0.071,0.3951914,0.484,298651.3109,4629398.884
41796,88,0.008,0.6616029,0.587,298651.5113,4634561.605
17346,90,0.537,0.4552839,0.579,298651.5493,4631469.971
58109,87,0.104,0.413012,0.548,298651.8044,4636632.692
32882,90,0,1.0095001,0.421,298651.8096,4633541.057
11376,89,0.116,0.561037,0.548,298651.8637,4630449.422
50745,88,0.034,0.3709518,0.595,298652.0919,4635612.144
24802,90,0.485,0.6896955,0.556,298652.1132,4632520.509
5703,90,0,0.5886318,0.484,298652.1835,4629428.874
42070,88,0.223,0.5919146,0.595,298652.3847,4634591.596
17552,89,0,0.6102467,0.571,298652.4222,4631499.961
58303,88,0.015,0.3994449,0.563,298652.678,4636662.682
33120,90,0,1.0095001,0.421,298652.6828,4633571.047
11530,89,0.076,0.5817932,0.548,298652.7365,4630479.413
50982,88,0.086,0.1755023,0.587,298652.9654,4635642.134
25036,90,0.049,0.7805385,0.556,298652.9863,4632550.499
5881,90,0.033,0.6991526,0.484,298653.056,4629458.865
42343,89,0.006,0.5398996,0.595,298653.2581,4634621.586
17757,89,0.02,0.4002406,0.563,298653.2951,4631529.951
58495,88,0.129,0.1246855,0.579,298653.5517,4636692.672
33359,90,0.024,0.7560235,0.421,298653.5561,4633601.038
11684,89,0,0.6304796,0.548,298653.6092,4630509.403
51217,88,0.018,0.535125,0.587,298653.8389,4635672.124
25272,90,0.014,0.4830273,0.556,298653.8594,4632580.49
6059,90,0,0.5341424,0.484,298653.9286,4629488.855
42614,88,0.002,0.5848652,0.587,298654.1315,4634651.576
17963,89,0.074,0.2719359,0.563,298654.168,4631559.942
58685,87,0,0.4520022,0.579,298654.4255,4636722.663
33599,89,0.558,0.2439103,0.405,298654.4293,4633631.028
11837,89,0.302,0.7394336,0.548,298654.482,4630539.394
51451,88,0.02,0.4804959,0.595,298654.7125,4635702.115
25508,90,0.001,0.4407614,0.563,298654.7324,4632610.48
6236,90,0,0.7028488,0.492,298654.8012,4629518.846
42884,88,0.07,0.5296297,0.579,298655.0048,4634681.567
18169,89,0.104,0.3748424,0.563,298655.0409,4631589.932
58868,88,0.033,0.4414112,0.587,298655.2992,4636752.653
11990,89,0.007,0.9154523,0.548,298655.3547,4630569.384
51684,88,0.078,0.6151805,0.595,298655.586,4635732.105
25744,90,0.002,0.484661,0.563,298655.6055,4632640.471
6412,90,0.07,0.4635718,0.5,298655.6739,4629548.836
43153,88,0.004,0.1856696,0.579,298655.8782,4634711.557
18369,89,0,0.4659908,0.579,298655.9138,4631619.923
59011,88,0.078,0.4069331,0.587,298656.1729,4636782.644
34082,89,0.158,0.4549701,0.405,298656.1758,4633691.009
12142,89,0,0.658874,0.548,298656.2275,4630599.375
51916,88,0.054,0.510179,0.587,298656.4596,4635762.096
25981,90,0.003,0.5433136,0.563,298656.4786,4632670.461
6587,90,0.006,0.4529519,0.508,298656.5465,4629578.827
43421,88,0.071,0,0.587,298656.7516,4634741.548
18569,89,0.055,0.493787,0.571,298656.7868,4631649.913
59119,88,0,0.4179692,0.595,298657.0466,4636812.634
34326,89,0,0.8615762,0.421,298657.049,4633721
12295,89,0.005,0.327436,0.548,298657.1003,4630629.365
52147,88,0.275,0.5543623,0.579,298657.3332,4635792.086
26220,91,0,0.5717507,0.563,298657.3517,4632700.452
6763,90,0.004,0.4379,0.516,298657.4191,4629608.817
878,88,0.158,0.3573264,0.492,298657.5101,4628195.065
43688,88,0,0.0245224,0.587,298657.6251,4634771.538
18769,89,0.001,0.5875573,0.571,298657.6597,4631679.904
59219,88,0.076,0.1419001,0.595,298657.9203,4636842.625
34571,89,0,0.8436803,0.421,298657.9223,4633750.99
12447,89,0.206,0.502427,0.548,298657.973,4630659.356
52377,88,0.004,0.5254418,0.579,298658.2067,4635822.077
26460,91,0.004,0.508861,0.563,298658.2248,4632730.442
6937,90,0,0.7658925,0.516,298658.2917,4629638.808
43954,88,0.068,0.0604302,0.579,298658.4985,4634801.529
18969,89,0,0.0652471,0.579,298658.5326,4631709.894
59305,88,0,0.4217432,0.595,298658.794,4636872.615
34817,89,0.099,0.7333143,0.421,298658.7955,4633780.981
12598,89,0.014,0.4050609,0.548,298658.8458,4630689.346
59964,88,0,0.3801669,0.595,298658.9138,4637158.732
52605,88,0.012,0.4857323,0.563,298659.0803,4635852.067
26700,91,0.107,0.6165963,0.563,298659.0979,4632760.433
7112,90,0,0.7700816,0.516,298659.1643,4629668.798
44218,88,0.092,0.4616256,0.579,298659.3719,4634831.519
19170,90,0,0.3720383,0.563,298659.4056,4631739.885
59389,88,0.06,0.3836775,0.595,298659.6678,4636902.605
35063,88,0.118,0.6389167,0.437,298659.6688,4633810.971
12749,90,0.002,0.6657378,0.548,298659.7186,4630719.337
52833,88,0.014,0.5722225,0.563,298659.9539,4635882.057
26942,91,0.076,0.6201866,0.563,298659.971,4632790.423
7287,90,0,0.6838292,0.516,298660.0369,4629698.789
44481,87,0.005,0.5647572,0.563,298660.2453,4634861.509
19371,90,0.001,0.5570665,0.571,298660.2785,4631769.875
59472,88,0.415,0.2581387,0.595,298660.5415,4636932.596
35310,88,0.057,0.4560628,0.437,298660.542,4633840.961
12899,90,0.076,0.578587,0.548,298660.5914,4630749.327
53059,88,0.062,0.4160967,0.563,298660.8275,4635912.048
27184,91,0.002,0.7134228,0.563,298660.8441,4632820.413
7462,90,0.467,0.5311675,0.516,298660.9096,4629728.779
930,88,0.005,0.4343968,0.5,298661.0254,4628216.224
44744,87,0.15,0.4712948,0.563,298661.1187,4634891.5
19572,90,0.024,0.5678321,0.571,298661.1515,4631799.865
59552,88,0.413,0.4117248,0.595,298661.4153,4636962.586
35560,88,0.033,0.8499372,0.437,298661.4153,4633870.952
13049,90,0.058,0.3859081,0.563,298661.4642,4630779.317
53284,88,0.599,0.1767634,0.548,298661.701,4635942.038
27427,91,0,0.6023506,0.563,298661.7172,4632850.404
7636,90,0.076,0.5787226,0.516,298661.7822,4629758.769
45006,87,0.198,0.4809627,0.556,298661.9922,4634921.49
19774,89,0.054,0.4279364,0.563,298662.0244,4631829.856
35817,88,0,0.6590805,0.437,298662.2886,4633900.942
59631,88,0.015,0.3414757,0.595,298662.289,4636992.577
13197,91,0.071,0.578308,0.563,298662.337,4630809.308
53508,88,0.286,0.1589577,0.516,298662.5746,4635972.029
27671,91,0.08,0.5558979,0.563,298662.5903,4632880.394
7810,90,0.07,0.5094946,0.508,298662.6549,4629788.76
45267,87,0.063,0.3754168,0.548,298662.8656,4634951.481
19977,89,0.002,0.3956577,0.563,298662.8974,4631859.846
36076,88,0,0.7475503,0.452,298663.1619,4633930.933
59704,88,0.015,0.2453596,0.595,298663.1628,4637022.567
13345,91,0.029,0.379204,0.563,298663.2098,4630839.298
53731,88,0.513,0.1484481,0.5,298663.4482,4636002.019
27916,92,0.032,0.562803,0.563,298663.4634,4632910.385
7983,90,0.076,0.5551358,0.516,298663.5275,4629818.75
45527,87,0.007,0.3797276,0.548,298663.739,4634981.471
20181,89,0.095,0.5414602,0.563,298663.7704,4631889.837
36337,88,0,0.5164559,0.452,298664.0351,4633960.923
59770,88,0.063,0.5408377,0.595,298664.0365,4637052.558
13493,91,0,0.6747543,0.563,298664.0826,4630869.289
53953,88,0.541,0.1646504,0.492,298664.3218,4636032.01
28162,92,0.075,0.6170631,0.563,298664.3366,4632940.375
8155,91,0.208,0.70763,0.516,298664.4002,4629848.741
45786,87,0.139,0.3034642,0.548,298664.6125,4635011.462
20385,89,0.045,0.5942128,0.563,298664.6433,4631919.827
36600,88,0.056,0.6600107,0.484,298664.9084,4633990.914
59829,88,0.009,0.4395361,0.595,298664.9103,4637082.548
13643,91,0.076,0.4824714,0.563,298664.9554,4630899.279
54174,88,0.041,0.4006785,0.492,298665.1954,4636062
28408,93,0.001,0.7578441,0.571,298665.2097,4632970.366
8325,91,0.35,0.4896152,0.516,298665.2728,4629878.731
46044,87,0.001,0.4282914,0.548,298665.4859,4635041.452
20591,89,0.05,0.4440021,0.563,298665.5163,4631949.818
36867,87,0.213,0.41499,0.508,298665.7817,4634020.904
59881,88,0.001,0.3922111,0.595,298665.784,4637112.538
13794,91,0.183,0.6726682,0.563,298665.8282,4630929.27
54394,88,0.065,0.354699,0.484,298666.069,4636091.99
28656,94,0,0.6737868,0.563,298666.0828,4633000.356
8492,92,0.218,0.5972448,0.516,298666.1455,4629908.722
46301,87,0.076,0.3960129,0.548,298666.3594,4635071.442
20797,89,0.003,0.6863748,0.563,298666.3893,4631979.808
2441,88,0.003,0.436902,0.532,298666.536,4628890.224
59926,88,0.005,0.5003841,0.603,298666.5633,4637142.42
37136,87,0.003,0.6147309,0.524,298666.655,4634050.894
13959,91,0.642,0.3483107,0.563,298666.7011,4630959.26
28904,94,0.508,0.2828834,0.563,298666.956,4633030.346
8657,92,0.003,0.5946261,0.516,298667.0181,4629938.712
46556,87,0.071,0.4281489,0.548,298667.2328,4635101.433
21003,89,0.072,0.486601,0.563,298667.2623,4632009.798
2621,88,0.446,0.5369368,0.524,298667.3406,4628918.164
37406,87,0.618,0.3362631,0.548,298667.5283,4634080.885
14131,91,0.746,0.43132,0.563,298667.5739,4630989.251
371,88,0.043,0.4379,0.476,298667.6515,4627869.377
413,88,0,0.4379,0.476,298667.6683,4627897.616
29153,93,0.001,0.3352084,0.563,298667.8291,4633060.337
8821,92,0.659,0.3046368,0.532,298667.8908,4629968.703
46810,87,0.002,0.3309448,0.548,298668.1063,4635131.423
21210,89,0,0.5173154,0.563,298668.1353,4632039.789
2800,89,0.009,0.5398296,0.516,298668.2131,4628948.155
37678,87,0.003,0.6016206,0.563,298668.4016,4634110.875
14310,90,0.071,0.6190484,0.563,298668.4467,4631019.241
455,88,0,0.4379,0.484,298668.5407,4627927.607
29404,93,0.075,0.6222368,0.556,298668.7023,4633090.327
8985,92,0.073,0.6914887,0.548,298668.7635,4629998.693
47064,87,0.001,0.4184872,0.548,298668.9797,4635161.414
21417,88,0.076,0.162023,0.563,298669.0082,4632069.779
2979,89,0.115,0.5349376,0.516,298669.0856,4628978.145
37952,87,0.082,0.5692084,0.563,298669.2749,4634140.866
14495,91,0.063,0.4848867,0.571,298669.3195,4631049.231
497,88,0,0.8204675,0.484,298669.413,4627957.597
29650,93,0,0.591679,0.548,298669.5754,4633120.318
9148,92,0.237,0.4824807,0.548,298669.6362,4630028.683
47317,87,0.016,0.3343156,0.548,298669.8532,4635191.404
21627,88,0,0,0.571,298669.8812,4632099.77
3160,89,0.113,0.3708796,0.524,298669.9581,4629008.136
38227,87,0.046,0.4887964,0.579,298670.1482,4634170.856
14686,91,0.735,0.3950938,0.571,298670.1924,4631079.222
541,88,0,0.954893,0.484,298670.2854,4627987.588
55471,88,0,0.2093162,0.484,298670.4372,4636241.942
29885,92,0,0.4974208,0.532,298670.4486,4633150.308
9310,91,0.097,0.6730193,0.556,298670.5088,4630058.674
47569,88,0.066,0.4122873,0.548,298670.7267,4635221.395
21841,88,0,0,0.571,298670.7542,4632129.76
3342,89,0.48,0.5216334,0.524,298670.8306,4629038.126
38502,87,0.001,0.2768373,0.571,298671.0216,4634200.847
14880,91,0.569,0.3650917,0.563,298671.0652,4631109.212
585,88,0.086,0.8371452,0.484,298671.1578,4628017.578
55682,88,0.097,0.153265,0.5,298671.3108,4636271.933
30111,92,0.188,0.678956,0.516,298671.3217,4633180.299
9473,91,0.075,0.6657113,0.548,298671.3815,4630088.664
47820,88,0.007,0.4449793,0.548,298671.6002,4635251.385
22058,88,0.059,0.0932727,0.571,298671.6272,4632159.751
3525,89,0.709,0.2389915,0.524,298671.7032,4629068.116
38777,87,0.04,0.5118239,0.571,298671.8949,4634230.837
15081,91,0.065,0.5205421,0.571,298671.9381,4631139.203
631,88,0.029,0.9143265,0.484,298672.0301,4628047.569
55892,88,0.044,0.0918777,0.508,298672.1844,4636301.923
30338,91,0.041,0.5739361,0.5,298672.1949,4633210.289
9635,91,0.207,0.6263695,0.548,298672.2542,4630118.655
48070,88,0,0.3609872,0.563,298672.4737,4635281.375
22278,88,0.484,0.4429038,0.571,298672.5003,4632189.741
3708,89,0.816,0.215713,0.524,298672.5757,4629098.107
39052,87,0.336,0.5848944,0.579,298672.7682,4634260.827
15288,91,0.155,0.384702,0.571,298672.8109,4631169.193
678,88,0,0.9599041,0.484,298672.9025,4628077.559
56101,88,0.711,0.1806206,0.516,298673.0581,4636331.914
30565,91,0.226,0.6235448,0.484,298673.0681,4633240.279
9797,90,0.033,0.8188699,0.556,298673.1269,4630148.645
48319,88,0.049,0.3986316,0.571,298673.3471,4635311.366
22503,88,0,0.2693978,0.579,298673.3733,4632219.732
3891,90,0.316,0.3628039,0.532,298673.4482,4629128.097
39327,87,0,0.558803,0.579,298673.6415,4634290.818
15497,91,0,0.5173333,0.571,298673.6838,4631199.184
727,88,0,0.9890559,0.484,298673.7749,4628107.549
56308,88,0.015,0.1769116,0.516,298673.9317,4636361.904
30793,91,0.219,0.1996824,0.468,298673.9413,4633270.27
9958,90,0.099,0.6612697,0.556,298673.9996,4630178.636
48567,88,0.151,0.5396409,0.579,298674.2206,4635341.356
22730,88,0.149,0.188297,0.579,298674.2463,4632249.722
4075,90,0,0.4525392,0.532,298674.3208,4629158.088
39601,87,0.011,0.5964419,0.587,298674.5149,4634320.808
15705,91,0.003,0.9076389,0.571,298674.5567,4631229.174
776,88,0,0.5279535,0.484,298674.6473,4628137.54
56514,88,0.366,0.1996824,0.532,298674.8054,4636391.895
31022,91,0,0.4379,0.452,298674.8144,4633300.26
10118,89,0.333,0.5332135,0.563,298674.8723,4630208.626
48814,88,0.589,0.4449699,0.579,298675.0941,4635371.347
22958,89,0.011,0.372215,0.579,298675.1193,4632279.712
4258,90,0.135,0.6996223,0.516,298675.1933,4629188.078
39874,88,0.001,0.556476,0.579,298675.3882,4634350.799
15910,91,0.001,0.7881452,0.571,298675.4295,4631259.165
56718,88,0.001,0.1878591,0.524,298675.679,4636421.885
31252,90,0.147,0.4059333,0.437,298675.6876,4633330.251
10278,89,0.034,0.5047055,0.563,298675.745,4630238.617
49059,88,0.226,0.561935,0.579,298675.9676,4635401.337
23187,90,0,0.4379,0.579,298675.9923,4632309.703
4441,89,0.008,0.4639539,0.508,298676.0659,4629218.069
40147,88,0.006,0.6230691,0.579,298676.2616,4634380.789
16115,91,0.076,0.4379,0.571,298676.3024,4631289.155
879,88,0.583,0.2909937,0.484,298676.3921,4628197.521
56921,88,0.004,0.140128,0.532,298676.5527,4636451.875
31483,90,0,0.021895,0.421,298676.5608,4633360.241
10437,89,0.263,0.4561336,0.563,298676.6178,4630268.607
49303,88,0.006,0.5077556,0.579,298676.8411,4635431.327
23416,90,0.076,0.5510293,0.579,298676.8654,4632339.693
4623,89,0.008,0.4567967,0.5,298676.9385,4629248.059
40420,88,0.128,0.5468636,0.579,298677.1349,4634410.78
16320,91,0.081,0.4772314,0.571,298677.1753,4631319.145
57122,88,0.427,0.1523892,0.54,298677.4264,4636481.866
31713,90,0,0.2150089,0.429,298677.434,4633390.232
10596,89,0.826,0.3572135,0.563,298677.4905,4630298.598
49546,88,0,0.4267536,0.587,298677.7147,4635461.318
23645,91,0,0.8531988,0.579,298677.7384,4632369.684
4805,89,0.061,0.4688093,0.5,298677.811,4629278.05
40694,88,0.001,0.6259862,0.579,298678.0083,4634440.77
16525,90,0.071,0.6170104,0.571,298678.0482,4631349.136
931,88,0.117,0.78251,0.492,298678.1361,4628226.928
57322,88,0.937,0.1191088,0.54,298678.3,4636511.856
31945,90,0.15,0.784647,0.429,298678.3072,4633420.222
10753,89,0.069,0.4760618,0.563,298678.3632,4630328.588
49788,88,0.012,0.4938644,0.595,298678.5882,4635491.308
23875,91,0,0.7760671,0.563,298678.6115,4632399.674
4987,90,0.049,0.5714379,0.5,298678.6836,4629308.04
